VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 -7.975614e+00 9.995793e-01 9.997331e-01 9.998069e-01 9.994082e-01 1.195056e+00 1 0 -5.083709e-04 -2.000941e-04 -1.180293e-03 -2.115494e-04 -9.801994e-04
-2.896066e+00 -5.345301e+00 1.000001e+00 9.999994e-01 1.000001e+00 1.000001e+00 1.195228e+00 1 0 -1.548429e-06 9.995196e-07 5.061513e-07 -1.248311e-06 -4.933683e-07
-3.134515e+00 -5.578575e+00 1.000001e+00 9.999997e-01 1.000001e+00 1.000001e+00 1.195229e+00 1 0 -2.389264e-06 1.697626e-07 6.604871e-07 -1.115433e-06 4.907246e-07
-3.146066e+00 -5.327690e+00 1.000001e+00 9.999998e-01 1.000000e+00 1.000001e+00 1.195229e+00 1 0 -1.585973e-06 2.192300e-07 5.281113e-07 -1.082935e-06 3.088814e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.896066e+00 -5.345301e+00 1.000001e+00 9.999994e-01 1.000001e+00 1.000001e+00 1.195228e+00 1 0 -1.549466e-06 7.354256e-07 5.248619e-07 -9.196729e-07 -2.105637e-07
-2.911612e+00 -5.094306e+00 1.000001e+00 9.999996e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -9.813212e-07 7.638113e-07 3.779674e-07 -8.983335e-07 -3.858439e-07
-3.146066e+00 -5.327690e+00 1.000001e+00 9.999998e-01 1.000000e+00 1.000001e+00 1.195229e+00 1 0 -1.571618e-06 1.661405e-07 5.473938e-07 -7.550485e-07 3.812533e-07
-3.161612e+00 -5.076488e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000001e+00 1.195229e+00 1 0 -9.979239e-07 2.063738e-07 4.079779e-07 -7.297224e-07 2.016041e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.911612e+00 -5.094306e+00 1.000001e+00 9.999996e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -9.843587e-07 5.287747e-07 3.913209e-07 -6.345590e-07 -1.374538e-07
-2.930554e+00 -4.843075e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.904386e-07 5.478420e-07 2.597808e-07 -6.172961e-07 -2.880612e-07
-3.161612e+00 -5.076488e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000001e+00 1.195229e+00 1 0 -9.888460e-07 1.363746e-07 4.208667e-07 -4.835512e-07 2.844921e-07
-3.180554e+00 -4.825009e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.961812e-07 1.654034e-07 2.918235e-07 -4.652797e-07 1.264201e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.930554e+00 -4.843075e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.938965e-07 3.563634e-07 2.689148e-07 -4.159871e-07 -8.744857e-08
-2.952165e+00 -4.591646e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.347801e-07 3.666958e-07 1.649339e-07 -4.017670e-07 -2.017619e-07
-3.180554e+00 -4.825009e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.904919e-07 9.921285e-08 2.995140e-07 -2.919723e-07 2.003011e-07
-3.202165e+00 -4.573301e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.360141e-07 1.179705e-07 1.934610e-07 -2.796817e-07 7.549049e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.952165e+00 -4.591646e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.378194e-07 2.245276e-07 1.709507e-07 -2.575571e-07 -5.357689e-08
-2.975614e+00 -4.340065e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.778860e-07 2.285620e-07 9.714011e-08 -2.461979e-07 -1.314219e-07
-3.202165e+00 -4.573301e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.325233e-07 6.580355e-08 1.975292e-07 -1.657024e-07 1.317257e-07
-3.225614e+00 -4.321424e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.776870e-07 7.664377e-08 1.191649e-07 -1.579161e-07 4.252111e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.975614e+00 -4.340065e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.802053e-07 1.321702e-07 1.009441e-07 -1.499538e-07 -3.122610e-08
-3.000000e+00 -4.088388e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -8.816002e-08 1.326316e-07 5.325229e-08 -1.414558e-07 -7.937931e-08
-3.225614e+00 -4.321424e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.756416e-07 4.044875e-08 1.210341e-07 -8.805330e-08 8.058537e-08
-3.250000e+00 -4.069446e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -8.764896e-08 4.601735e-08 6.835237e-08 -8.335806e-08 2.233503e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.000000e+00 -4.088388e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -8.977447e-08 7.264044e-08 5.554043e-08 -8.178628e-08 -1.710001e-08
-3.024386e+00 -3.836679e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -4.039902e-08 7.166903e-08 2.707535e-08 -7.593380e-08 -4.459368e-08
-3.250000e+00 -4.069446e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -8.656076e-08 2.308727e-08 6.905936e-08 -4.341499e-08 4.597209e-08
-3.274386e+00 -3.817443e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.985754e-08 2.567204e-08 3.638902e-08 -4.069247e-08 1.071698e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.024386e+00 -3.836679e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -4.148292e-08 3.700824e-08 2.837219e-08 -4.147305e-08 -8.636056e-09
-3.047835e+00 -3.585006e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.636175e-08 3.595099e-08 1.214624e-08 -3.778907e-08 -2.380475e-08
-3.274386e+00 -3.817443e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.943183e-08 1.159963e-08 3.658271e-08 -1.906099e-08 2.498308e-08
-3.297835e+00 -3.565493e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.579116e-08 1.291672e-08 1.730247e-08 -1.749964e-08 4.385753e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.047835e+00 -3.585006e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.717006e-08 1.662572e-08 1.282931e-08 -1.888975e-08 -3.796406e-09
-3.069446e+00 -3.333438e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.836340e-09 1.619586e-08 2.894146e-09 -1.677493e-08 -1.330172e-08
-3.297835e+00 -3.565493e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.591180e-08 3.104429e-09 1.734977e-08 -5.469477e-09 1.424534e-08
-3.319446e+00 -3.313677e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.114575e-09 4.394268e-09 5.331188e-09 -4.507554e-09 9.369200e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.069446e+00 -3.333438e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -4.692232e-09 4.244890e-09 3.226069e-09 -6.094516e-09 -1.018821e-09
-3.088388e+00 -3.082044e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 5.325752e-09 4.908817e-09 -5.385293e-09 -4.992095e-09 -1.029411e-08
-3.319446e+00 -3.313677e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.887715e-09 -5.754736e-09 5.442468e-09 4.316674e-09 1.119720e-08
-3.338388e+00 -3.062070e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 6.484776e-09 -3.505980e-09 -4.779372e-09 5.086933e-09 -1.273392e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.088388e+00 -3.082044e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 4.001905e-09 -6.109915e-09 -5.238673e-09 2.746099e-09 8.712415e-10
-3.103934e+00 -2.830887e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.735451e-08 -4.005090e-09 -1.749711e-08 3.243601e-09 -1.349202e-08
-3.338388e+00 -3.062070e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 4.710956e-09 -1.912240e-08 -4.454009e-09 1.582151e-08 1.466839e-08
-3.353934e+00 -2.810740e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.948621e-08 -1.515747e-08 -1.830969e-08 1.675258e-08 -3.152220e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.103934e+00 -2.830887e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.501554e-08 -1.990627e-08 -1.747744e-08 1.189371e-08 2.428836e-09
-3.115485e+00 -2.580019e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.840396e-08 -1.611610e-08 -3.886818e-08 1.217198e-08 -2.275208e-08
-3.353934e+00 -2.810740e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.614833e-08 -4.228742e-08 -1.766310e-08 3.371654e-08 2.462432e-08
-3.365485e+00 -2.559747e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 4.213433e-08 -3.625940e-08 -4.112311e-08 3.500332e-08 -4.863706e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.115485e+00 -2.580019e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.446738e-08 -4.289890e-08 -3.892023e-08 2.438872e-08 3.978671e-09
-3.122598e+00 -2.329481e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 7.507835e-08 -3.730486e-08 -7.568728e-08 2.464280e-08 -3.838242e-08
-3.365485e+00 -2.559747e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.655241e-08 -8.148279e-08 -4.008480e-08 6.160780e-08 4.139799e-08
-3.372598e+00 -2.309132e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 1 0 8.124473e-08 -7.373691e-08 -7.984208e-08 6.353853e-08 -6.105167e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.122598e+00 -2.329481e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 6.897852e-08 -8.180423e-08 -7.597418e-08 4.123725e-08 5.830057e-09
-3.125000e+00 -2.079299e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.334165e-07 -7.530775e-08 -1.353974e-07 4.166231e-08 -6.008966e-08
-3.372598e+00 -2.309132e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 1 0 7.302138e-08 -1.428857e-07 -7.849648e-08 1.012190e-07 6.438918e-08
-3.375000e+00 -2.058925e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 1.426066e-07 -1.349986e-07 -1.412514e-07 1.038298e-07 -6.252850e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.125000e+00 -2.079299e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.248769e-07 -1.438102e-07 -1.362100e-07 6.112527e-08 7.600206e-09
-3.122598e+00 -1.829481e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 2.170130e-07 -1.376031e-07 -2.230773e-07 6.203620e-08 -8.547422e-08
-3.375000e+00 -2.058925e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 1.317989e-07 -2.308030e-07 -1.399979e-07 1.493464e-07 9.080506e-08
-3.372598e+00 -1.809132e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999998e-01 1.195229e+00 1 0 2.286439e-07 -2.254107e-07 -2.303085e-07 1.522713e-07 -4.897821e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.122598e+00 -1.829481e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 2.063437e-07 -2.358599e-07 -2.247414e-07 7.855609e-08 1.111852e-08
-3.115485e+00 -1.580019e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 3.219008e-07 -2.310129e-07 -3.405340e-07 7.948660e-08 -1.095211e-07
-3.372598e+00 -1.809132e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999998e-01 1.195229e+00 1 0 2.162181e-07 -3.452277e-07 -2.297937e-07 1.970772e-07 1.154339e-07
-3.365485e+00 -1.559747e+00 9.999998e-01 9.999998e-01 1.000000e+00 9.999997e-01 1.195229e+00 1 0 3.348259e-07 -3.446912e-07 -3.488073e-07 1.999693e-07 -4.116105e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.115485e+00 -1.580019e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 1 0 3.098556e-07 -3.650528e-07 -3.438850e-07 8.214975e-08 2.116781e-08
-3.103934e+00 -1.330887e+00 9.999999e-01 9.999998e-01 1.000000e+00 9.999998e-01 1.195229e+00 1 0 4.314195e-07 -3.615284e-07 -4.882187e-07 8.220557e-08 -1.266903e-07
-3.365485e+00 -1.559747e+00 9.999998e-01 9.999998e-01 1.000000e+00 9.999997e-01 1.195229e+00 1 0 3.226441e-07 -4.809332e-07 -3.500658e-07 2.303877e-07 1.308674e-07
-3.353934e+00 -1.310740e+00 9.999997e-01 9.999997e-01 1.000000e+00 9.999996e-01 1.195229e+00 1 0 4.439274e-07 -4.861533e-07 -4.949960e-07 2.325407e-07 -8.842697e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.103934e+00 -1.330887e+00 9.999999e-01 9.999998e-01 1.000000e+00 9.999998e-01 1.195229e+00 1 0 4.189700e-07 -5.362666e-07 -4.945588e-07 5.686061e-08 4.170780e-08
-3.088388e+00 -1.082044e+00 9.999999e-01 9.999997e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 5.148032e-07 -5.347418e-07 -6.649298e-07 5.571888e-08 -1.301880e-07
-3.353934e+00 -1.310740e+00 9.999997e-01 9.999997e-01 1.000000e+00 9.999996e-01 1.195229e+00 1 0 4.346844e-07 -6.280436e-07 -4.993688e-07 2.309020e-07 1.286749e-07
-3.338388e+00 -1.062070e+00 9.999996e-01 9.999995e-01 1.000000e+00 9.999995e-01 1.195229e+00 1 0 5.210056e-07 -6.367167e-07 -6.622562e-07 2.306257e-07 -2.553949e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.088388e+00 -1.082044e+00 9.999999e-01 9.999997e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 5.028072e-07 -7.487378e-07 -6.750717e-07 -9.740409e-09 7.366618e-08
-3.069446e+00 -8.334383e-01 9.999998e-01 9.999995e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 5.314909e-07 -7.422512e-07 -8.515384e-07 -1.139057e-08 -1.092872e-07
-3.338388e+00 -1.062070e+00 9.999996e-01 9.999995e-01 1.000000e+00 9.999995e-01 1.195229e+00 1 0 5.164496e-07 -7.716447e-07 -6.710084e-07 1.761965e-07 1.006363e-07
-3.319446e+00 -8.136770e-01 9.999996e-01 9.999993e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 5.198646e-07 -7.813774e-07 -8.393718e-07 1.706866e-07 -5.799447e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.069446e+00 -8.334383e-01 9.999998e-01 9.999995e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 5.232369e-07 -1.005264e-06 -8.639662e-07 -1.308988e-07 1.412979e-07
-3.047835e+00 -5.850060e-01 9.999999e-01 9.999992e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 4.074785e-07 -9.751761e-07 -1.029426e-06 -1.410544e-07 -5.425034e-08
-3.319446e+00 -8.136770e-01 9.999996e-01 9.999993e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 5.228540e-07 -8.912340e-07 -8.525581e-07 5.211032e-08 3.867588e-08
-3.297835e+00 -5.654934e-01 9.999995e-01 9.999991e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 3.812971e-07 -8.912377e-07 -1.017693e-06 4.548397e-08 -1.264550e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.047835e+00 -5.850060e-01 9.999999e-01 9.999992e-01 1.000000e+00 9.999998e-01 1.195228e+00 1 0 4.030489e-07 -1.325136e-06 -1.048748e-06 -3.362877e-07 2.763881e-07
-3.024386e+00 -3.366793e-01 1.000000e+00 9.999989e-01 9.999999e-01 1.000000e+00 1.195228e+00 1 0 2.568317e-08 -1.272412e-06 -1.240484e-06 -3.562075e-07 3.192842e-08
-3.297835e+00 -5.654934e-01 9.999995e-01 9.999991e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 3.989520e-07 -9.687089e-07 -1.036464e-06 -1.360775e-07 -6.775524e-08
-3.274386e+00 -3.174430e-01 9.999996e-01 9.999989e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 -1.467557e-08 -9.358201e-07 -1.196153e-06 -1.464790e-07 -2.603329e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.024386e+00 -3.366793e-01 1.000000e+00 9.999989e-01 9.999999e-01 1.000000e+00 1.195228e+00 1 0 1.944352e-08 -1.719634e-06 -1.271234e-06 -6.207384e-07 4.484002e-07
-3.000000e+00 -8.838835e-02 1.000000e+00 9.999985e-01 9.999997e-01 1.000000e+00 1.195227e+00 1 0 -7.047473e-07 -1.615500e-06 -1.465528e-06 -6.536414e-07 1.499720e-07
-3.274386e+00 -3.174430e-01 9.999996e-01 9.999989e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 1.457994e-08 -9.975006e-07 -1.223478e-06 -4.107297e-07 -2.259776e-07
-3.250000e+00 -6.944628e-02 9.999998e-01 9.999986e-01 1.000000e+00 9.999997e-01 1.195228e+00 1 0 -8.083072e-07 -9.275330e-07 -1.373486e-06 -4.437044e-07 -4.459534e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.750000e+00 -8.103934e+00 1.000027e+00 9.999830e-01 1.000014e+00 1.000038e+00 1.195220e+00 1 0 -3.736117e-05 1.131832e-05 1.055473e-05 -5.532424e-06 -7.635931e-07
-2.725614e+00 -7.855245e+00 1.000023e+00 9.999849e-01 1.000012e+00 1.000032e+00 1.195222e+00 1 0 -3.354711e-05 1.105120e-05 1.058611e-05 -5.936391e-06 -4.650966e-07
-3.000000e+00 -8.088388e+00 1.000025e+00 9.999932e-01 1.000011e+00 1.000034e+00 1.195225e+00 1 0 -4.388734e-05 6.826609e-06 8.137048e-06 -5.936716e-06 1.310439e-06
-2.975614e+00 -7.840065e+00 1.000020e+00 9.999938e-01 1.000010e+00 1.000028e+00 1.195226e+00 1 0 -3.771189e-05 6.055355e-06 8.890343e-06 -6.365205e-06 2.834989e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.725614e+00 -7.855245e+00 1.000023e+00 9.999849e-01 1.000012e+00 1.000032e+00 1.195222e+00 1 0 -3.355342e-05 1.189633e-05 1.061387e-05 -6.919073e-06 -1.282463e-06
-2.702165e+00 -7.606469e+00 1.000019e+00 9.999871e-01 1.000011e+00 1.000027e+00 1.195223e+00 1 0 -2.883610e-05 1.168802e-05 9.802237e-06 -7.024905e-06 -1.885788e-06
-2.975614e+00 -7.840065e+00 1.000020e+00 9.999938e-01 1.000010e+00 1.000028e+00 1.195226e+00 1 0 -3.769279e-05 6.575602e-06 8.976258e-06 -6.491158e-06 2.400656e-06
-2.952165e+00 -7.591646e+00 1.000016e+00 9.999946e-01 1.000008e+00 1.000022e+00 1.195227e+00 1 0 -3.125016e-05 6.103086e-06 8.808788e-06 -6.508421e-06 2.705702e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.702165e+00 -7.606469e+00 1.000019e+00 9.999871e-01 1.000011e+00 1.000027e+00 1.195223e+00 1 0 -2.886823e-05 1.150186e-05 9.811201e-06 -7.479716e-06 -1.690654e-06
-2.680554e+00 -7.357565e+00 1.000015e+00 9.999893e-01 1.000009e+00 1.000021e+00 1.195224e+00 1 0 -2.367542e-05 1.122979e-05 8.471456e-06 -7.507883e-06 -2.758335e-06
-2.952165e+00 -7.591646e+00 1.000016e+00 9.999946e-01 1.000008e+00 1.000022e+00 1.195227e+00 1 0 -3.124033e-05 5.924131e-06 8.856046e-06 -6.418956e-06 2.931915e-06
-2.930554e+00 -7.343075e+00 1.000013e+00 9.999954e-01 1.000007e+00 1.000018e+00 1.195227e+00 1 0 -2.494625e-05 5.448758e-06 8.016004e-06 -6.367294e-06 2.567246e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.680554e+00 -7.357565e+00 1.000015e+00 9.999894e-01 1.000009e+00 1.000021e+00 1.195224e+00 1 0 -2.370751e-05 1.030440e-05 8.471662e-06 -7.373260e-06 -1.832736e-06
-2.661612e+00 -7.108500e+00 1.000012e+00 9.999915e-01 1.000008e+00 1.000017e+00 1.195225e+00 1 0 -1.855032e-05 1.001787e-05 6.921351e-06 -7.335347e-06 -3.096520e-06
-2.930554e+00 -7.343075e+00 1.000013e+00 9.999954e-01 1.000007e+00 1.000018e+00 1.195227e+00 1 0 -2.492120e-05 4.951129e-06 8.040019e-06 -5.971492e-06 3.088890e-06
-2.911612e+00 -7.094306e+00 1.000010e+00 9.999961e-01 1.000006e+00 1.000014e+00 1.195227e+00 1 0 -1.916748e-05 4.536110e-06 6.826683e-06 -5.871135e-06 2.290573e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.661612e+00 -7.108500e+00 1.000012e+00 9.999915e-01 1.000008e+00 1.000017e+00 1.195225e+00 1 0 -1.857041e-05 8.647501e-06 6.918383e-06 -6.729583e-06 -1.729118e-06
-2.646066e+00 -6.859250e+00 1.000009e+00 9.999933e-01 1.000006e+00 1.000013e+00 1.195226e+00 1 0 -1.392070e-05 8.387008e-06 5.421641e-06 -6.642093e-06 -2.965366e-06
-2.911612e+00 -7.094306e+00 1.000010e+00 9.999961e-01 1.000006e+00 1.000014e+00 1.195227e+00 1 0 -1.912291e-05 3.932253e-06 6.834924e-06 -5.252543e-06 2.902671e-06
-2.896066e+00 -6.845301e+00 1.000007e+00 9.999968e-01 1.000005e+00 1.000010e+00 1.195228e+00 1 0 -1.422789e-05 3.619833e-06 5.522067e-06 -5.129798e-06 1.902234e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
