VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 2.438630e-02 9.995294e-01 9.999218e-01 9.999243e-01 9.993412e-01 1.195249e+00 0 0 -3.635465e-04 3.989581e-05 -1.305043e-04 -1.147632e-03 -1.704001e-04
-4.819446e+00 7.325009e+00 9.995950e-01 1.000081e+00 9.999193e-01 9.994330e-01 1.195326e+00 0 0 -9.008718e-05 -4.148138e-05 -3.673129e-05 -1.727862e-04 4.750091e-06
-5.088388e+00 7.094306e+00 9.995955e-01 1.000113e+00 9.999705e-01 9.994337e-01 1.195375e+00 0 0 -8.931407e-05 -4.249805e-05 -4.745208e-05 -1.820923e-04 -4.954031e-06
-5.069446e+00 7.343075e+00 9.996098e-01 1.000101e+00 9.999255e-01 9.994538e-01 1.195338e+00 0 0 -8.788835e-05 -4.222994e-05 -3.759718e-05 -1.835337e-04 4.632761e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.819446e+00 7.325009e+00 9.995950e-01 1.000081e+00 9.999181e-01 9.994330e-01 1.195325e+00 0 0 -8.975931e-05 -2.864671e-05 -3.641486e-05 -1.708289e-04 -7.768145e-06
-4.797835e+00 7.573301e+00 9.996211e-01 1.000072e+00 9.998761e-01 9.994696e-01 1.195288e+00 0 0 -8.116864e-05 -2.908433e-05 -2.825310e-05 -1.717689e-04 8.312345e-07
-5.069446e+00 7.343075e+00 9.996098e-01 1.000101e+00 9.999242e-01 9.994538e-01 1.195337e+00 0 0 -8.807903e-05 -3.627503e-05 -3.715419e-05 -1.796377e-04 -8.791643e-07
-5.047835e+00 7.591646e+00 9.996352e-01 1.000090e+00 9.998800e-01 9.994894e-01 1.195298e+00 0 0 -7.975357e-05 -3.672713e-05 -2.935671e-05 -1.803376e-04 7.370420e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.797835e+00 7.573301e+00 9.996209e-01 1.000072e+00 9.998748e-01 9.994693e-01 1.195287e+00 0 0 -8.084031e-05 -1.661854e-05 -2.694641e-05 -1.552919e-04 -1.032787e-05
-4.774386e+00 7.821424e+00 9.996585e-01 1.000066e+00 9.998370e-01 9.995219e-01 1.195252e+00 0 0 -6.531083e-05 -1.774382e-05 -2.062791e-05 -1.553751e-04 -2.884091e-06
-5.047835e+00 7.591646e+00 9.996350e-01 1.000090e+00 9.998787e-01 9.994890e-01 1.195297e+00 0 0 -7.992820e-05 -3.095952e-05 -2.792931e-05 -1.621092e-04 3.030207e-06
-5.024386e+00 7.840065e+00 9.996717e-01 1.000081e+00 9.998391e-01 9.995404e-01 1.195259e+00 0 0 -6.480747e-05 -3.224218e-05 -2.193394e-05 -1.619882e-04 1.030824e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.774386e+00 7.821424e+00 9.996580e-01 1.000066e+00 9.998358e-01 9.995213e-01 1.195251e+00 0 0 -6.493088e-05 -5.757966e-06 -1.844586e-05 -1.265852e-04 -1.268789e-05
-4.750000e+00 8.069446e+00 9.997069e-01 1.000063e+00 9.998053e-01 9.995897e-01 1.195220e+00 0 0 -4.321928e-05 -7.445765e-06 -1.352162e-05 -1.257423e-04 -6.075860e-06
-5.024386e+00 7.840065e+00 9.996712e-01 1.000080e+00 9.998379e-01 9.995397e-01 1.195258e+00 0 0 -6.487531e-05 -2.611350e-05 -1.965373e-05 -1.317861e-04 6.459767e-06
-5.000000e+00 8.088388e+00 9.997190e-01 1.000073e+00 9.998060e-01 9.996066e-01 1.195223e+00 0 0 -4.364625e-05 -2.813185e-05 -1.506866e-05 -1.307328e-04 1.306319e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.500000e+00 4.783542e-02 9.999508e-01 1.000123e+00 9.997161e-01 9.999363e-01 1.195141e+00 0 0 -4.601516e-04 -3.149313e-04 -6.783396e-04 -1.093878e-04 -3.634083e-04
-4.475614e+00 2.956149e-01 9.999393e-01 1.000033e+00 9.996806e-01 9.999197e-01 1.195069e+00 0 0 -5.555030e-04 -3.175615e-04 -7.067150e-04 -7.346294e-05 -3.891535e-04
-4.750000e+00 6.944627e-02 1.000080e+00 1.000232e+00 9.999194e-01 1.000113e+00 1.195299e+00 0 0 -4.493099e-04 -1.996756e-04 -8.257932e-04 -3.310149e-05 -6.261176e-04
-4.725614e+00 3.174430e-01 1.000043e+00 1.000168e+00 9.998931e-01 1.000061e+00 1.195254e+00 0 0 -5.478118e-04 -2.055881e-04 -8.759203e-04 -7.534067e-06 -6.703322e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.475614e+00 2.956149e-01 9.999400e-01 1.000032e+00 9.996779e-01 9.999206e-01 1.195067e+00 0 0 -5.601387e-04 -2.810444e-04 -7.158178e-04 1.769373e-05 -4.347733e-04
-4.452165e+00 5.434639e-01 9.999289e-01 9.999505e-01 9.996733e-01 9.999041e-01 1.195019e+00 0 0 -5.683498e-04 -2.823225e-04 -6.750800e-04 7.638440e-05 -3.927575e-04
-4.725614e+00 3.174430e-01 1.000044e+00 1.000169e+00 9.998945e-01 1.000063e+00 1.195255e+00 0 0 -5.584452e-04 -2.470639e-04 -8.897035e-04 1.917891e-05 -6.426396e-04
-4.702165e+00 5.654934e-01 9.999670e-01 1.000093e+00 9.998797e-01 9.999548e-01 1.195219e+00 0 0 -5.821687e-04 -2.575980e-04 -8.539994e-04 4.888439e-05 -5.964014e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.452165e+00 5.434639e-01 9.999279e-01 9.999491e-01 9.996758e-01 9.999027e-01 1.195020e+00 0 0 -5.651472e-04 -2.026721e-04 -6.664975e-04 2.507201e-04 -4.638254e-04
-4.430554e+00 7.914685e-01 9.998710e-01 9.998885e-01 9.997234e-01 9.998219e-01 1.195026e+00 0 0 -5.258433e-04 -1.998165e-04 -5.862189e-04 2.709506e-04 -3.864024e-04
-4.702165e+00 5.654934e-01 9.999653e-01 1.000092e+00 9.998839e-01 9.999525e-01 1.195222e+00 0 0 -5.824732e-04 -2.226084e-04 -8.477439e-04 1.887299e-04 -6.251356e-04
-4.680554e+00 8.136770e-01 9.998328e-01 1.000024e+00 9.999080e-01 9.997666e-01 1.195228e+00 0 0 -5.613095e-04 -2.280183e-04 -7.529999e-04 1.774892e-04 -5.249817e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.430554e+00 7.914685e-01 9.998685e-01 9.998877e-01 9.997281e-01 9.998184e-01 1.195029e+00 0 0 -5.190826e-04 -1.184368e-04 -5.632436e-04 4.874946e-04 -4.448068e-04
-4.411612e+00 1.039710e+00 9.997507e-01 9.998499e-01 9.998314e-01 9.996526e-01 1.195097e+00 0 0 -4.707670e-04 -1.144087e-04 -4.837405e-04 4.536838e-04 -3.693318e-04
-4.680554e+00 8.136770e-01 9.998286e-01 1.000024e+00 9.999119e-01 9.997607e-01 1.195231e+00 0 0 -5.554645e-04 -1.596627e-04 -7.295787e-04 3.971466e-04 -5.699161e-04
-4.661612e+00 1.062070e+00 9.996551e-01 9.999743e-01 9.999889e-01 9.995174e-01 1.195289e+00 0 0 -5.199285e-04 -1.617075e-04 -6.199291e-04 3.413440e-04 -4.582216e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.411612e+00 1.039710e+00 9.997471e-01 9.998497e-01 9.998339e-01 9.996476e-01 1.195099e+00 0 0 -4.642065e-04 -5.885758e-05 -4.537779e-04 6.729314e-04 -3.949203e-04
-4.396066e+00 1.288260e+00 9.995972e-01 9.998282e-01 9.999871e-01 9.994371e-01 1.195214e+00 0 0 -4.307422e-04 -6.032541e-05 -3.872918e-04 6.143344e-04 -3.269663e-04
-4.661612e+00 1.062070e+00 9.996498e-01 9.999737e-01 9.999888e-01 9.995100e-01 1.195290e+00 0 0 -5.122565e-04 -9.670719e-05 -5.888051e-04 5.749562e-04 -4.920979e-04
-4.646066e+00 1.310740e+00 9.994819e-01 9.999418e-01 1.000118e+00 9.992747e-01 1.195388e+00 0 0 -4.843631e-04 -1.045149e-04 -4.844133e-04 5.081013e-04 -3.798983e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.396066e+00 1.288260e+00 9.995931e-01 9.998280e-01 9.999850e-01 9.994314e-01 1.195214e+00 0 0 -4.237399e-04 -2.158357e-05 -3.590253e-04 7.950853e-04 -3.374417e-04
-4.384515e+00 1.537178e+00 9.994653e-01 9.998169e-01 1.000178e+00 9.992519e-01 1.195353e+00 0 0 -4.226778e-04 -3.387507e-05 -2.738826e-04 7.512194e-04 -2.400076e-04
-4.646066e+00 1.310740e+00 9.994772e-01 9.999407e-01 1.000113e+00 9.992681e-01 1.195386e+00 0 0 -4.745984e-04 -3.658332e-05 -4.575808e-04 6.735948e-04 -4.209975e-04
-4.634515e+00 1.559747e+00 9.993727e-01 9.999258e-01 1.000277e+00 9.991217e-01 1.195500e+00 0 0 -4.723437e-04 -5.441342e-05 -3.369476e-04 6.329029e-04 -2.825342e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.384515e+00 1.537178e+00 9.994623e-01 9.998157e-01 1.000172e+00 9.992477e-01 1.195350e+00 0 0 -4.119939e-04 2.636469e-05 -2.580574e-04 8.144997e-04 -2.844221e-04
-4.377402e+00 1.786511e+00 9.994052e-01 9.998186e-01 1.000379e+00 9.991676e-01 1.195489e+00 0 0 -4.574520e-04 5.075620e-06 -1.041228e-04 8.073008e-04 -1.091984e-04
-4.634515e+00 1.559747e+00 9.993708e-01 9.999232e-01 1.000269e+00 9.991191e-01 1.195494e+00 0 0 -4.580952e-04 4.925727e-05 -3.269266e-04 6.330992e-04 -3.761838e-04
-4.627402e+00 1.809132e+00 9.993681e-01 9.999331e-01 1.000434e+00 9.991154e-01 1.195599e+00 0 0 -4.934691e-04 3.004797e-05 -1.500398e-04 6.364489e-04 -1.800878e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.377402e+00 1.786511e+00 9.994059e-01 9.998156e-01 1.000373e+00 9.991685e-01 1.195483e+00 0 0 -4.425608e-04 1.209174e-04 -1.116237e-04 6.546071e-04 -2.325411e-04
-4.375000e+00 2.036286e+00 9.994370e-01 9.998462e-01 1.000544e+00 9.992119e-01 1.195597e+00 0 0 -5.266351e-04 1.023796e-04 1.266779e-04 6.817082e-04 2.429836e-05
-4.627402e+00 1.809132e+00 9.993712e-01 9.999288e-01 1.000426e+00 9.991198e-01 1.195591e+00 0 0 -4.764385e-04 1.786469e-04 -1.655276e-04 4.023609e-04 -3.441745e-04
-4.625000e+00 2.058925e+00 9.994661e-01 9.999762e-01 1.000537e+00 9.992526e-01 1.195663e+00 0 0 -5.391811e-04 1.749495e-04 7.803264e-05 4.450442e-04 -9.691682e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.375000e+00 2.036286e+00 9.994430e-01 9.998415e-01 1.000541e+00 9.992203e-01 1.195591e+00 0 0 -5.128025e-04 2.645682e-04 9.154097e-05 2.817384e-04 -1.730272e-04
-4.377402e+00 2.286511e+00 9.995382e-01 9.999137e-01 1.000618e+00 9.993535e-01 1.195657e+00 0 0 -5.876043e-04 2.655015e-04 3.583036e-04 3.239012e-04 9.280217e-05
-4.625000e+00 2.058925e+00 9.994746e-01 9.999716e-01 1.000534e+00 9.992645e-01 1.195656e+00 0 0 -5.273022e-04 3.220482e-04 3.852911e-05 9.936348e-06 -2.835191e-04
-4.627402e+00 2.309132e+00 9.996163e-01 1.000060e+00 1.000545e+00 9.994629e-01 1.195682e+00 0 0 -5.744529e-04 3.445011e-04 2.977055e-04 6.963867e-05 -4.679556e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.377402e+00 2.286511e+00 9.995486e-01 9.999092e-01 1.000618e+00 9.993681e-01 1.195652e+00 0 0 -5.827885e-04 4.102867e-04 3.044177e-04 -2.152689e-04 -1.058690e-04
-4.384515e+00 2.537178e+00 9.996537e-01 1.000023e+00 1.000564e+00 9.995153e-01 1.195662e+00 0 0 -5.788851e-04 4.400032e-04 4.929857e-04 -1.822967e-04 5.298253e-05
-4.627402e+00 2.309132e+00 9.996274e-01 1.000057e+00 1.000546e+00 9.994784e-01 1.195678e+00 0 0 -5.762304e-04 4.116967e-04 2.484926e-04 -4.078164e-04 -1.632040e-04
-4.634515e+00 2.559747e+00 9.997428e-01 1.000171e+00 1.000444e+00 9.996399e-01 1.195657e+00 0 0 -5.515719e-04 4.538415e-04 4.301514e-04 -3.627596e-04 -2.369006e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.384515e+00 2.537178e+00 9.996644e-01 1.000021e+00 1.000566e+00 9.995302e-01 1.195660e+00 0 0 -5.869489e-04 4.862108e-04 4.416086e-04 -6.437390e-04 -4.460218e-05
-4.396066e+00 2.788260e+00 9.997242e-01 1.000156e+00 1.000398e+00 9.996139e-01 1.195625e+00 0 0 -4.659634e-04 5.363104e-04 4.665176e-04 -6.375609e-04 -6.979279e-05
-4.634515e+00 2.559747e+00 9.997514e-01 1.000171e+00 1.000448e+00 9.996519e-01 1.195659e+00 0 0 -5.679051e-04 3.932618e-04 3.925376e-04 -6.762175e-04 -7.241783e-07
-4.646066e+00 2.810740e+00 9.997866e-01 1.000279e+00 1.000270e+00 9.997013e-01 1.195608e+00 0 0 -4.437079e-04 4.354831e-04 4.236086e-04 -6.713191e-04 -1.187456e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.396066e+00 2.788260e+00 9.997302e-01 1.000157e+00 1.000401e+00 9.996223e-01 1.195627e+00 0 0 -4.830860e-04 4.463874e-04 4.402634e-04 -8.250175e-04 -6.123962e-06
-4.411612e+00 3.039710e+00 9.997192e-01 1.000278e+00 1.000182e+00 9.996069e-01 1.195571e+00 0 0 -2.748657e-04 4.940469e-04 3.007139e-04 -8.477868e-04 -1.933331e-04
-4.646066e+00 2.810740e+00 9.997886e-01 1.000283e+00 1.000275e+00 9.997040e-01 1.195612e+00 0 0 -4.660777e-04 2.716380e-04 4.137167e-04 -6.961017e-04 1.420787e-04
-4.661612e+00 3.062070e+00 9.997406e-01 1.000356e+00 1.000086e+00 9.996369e-01 1.195555e+00 0 0 -2.694151e-04 2.959697e-04 2.945499e-04 -7.330219e-04 -1.419781e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.411612e+00 3.039710e+00 9.997180e-01 1.000283e+00 1.000184e+00 9.996052e-01 1.195575e+00 0 0 -2.926088e-04 3.048970e-04 3.090075e-04 -7.131405e-04 4.110473e-06
-4.430554e+00 3.291469e+00 9.996531e-01 1.000361e+00 9.999951e-01 9.995143e-01 1.195525e+00 0 0 -7.679078e-05 3.290162e-04 8.784674e-05 -7.507776e-04 -2.411695e-04
-4.661612e+00 3.062070e+00 9.997358e-01 1.000360e+00 1.000088e+00 9.996301e-01 1.195560e+00 0 0 -2.864544e-04 1.075228e-04 3.133078e-04 -5.021012e-04 2.057850e-04
-4.680554e+00 3.313677e+00 9.996492e-01 1.000387e+00 9.999505e-01 9.995089e-01 1.195514e+00 0 0 -8.405223e-05 1.091453e-04 1.165374e-04 -5.560708e-04 7.392118e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.430554e+00 3.291469e+00 9.996463e-01 1.000367e+00 9.999950e-01 9.995048e-01 1.195529e+00 0 0 -8.826081e-05 1.248457e-04 1.209004e-04 -4.144953e-04 -3.945291e-06
-4.452165e+00 3.543464e+00 9.995714e-01 1.000393e+00 9.998868e-01 9.994001e-01 1.195499e+00 0 0 6.144188e-05 1.204609e-04 -7.573144e-05 -4.465420e-04 -1.961923e-04
-4.680554e+00 3.313677e+00 9.996411e-01 1.000391e+00 9.999496e-01 9.994976e-01 1.195518e+00 0 0 -8.968858e-05 -2.797044e-05 1.499791e-04 -2.237491e-04 1.779495e-04
-4.702165e+00 3.565493e+00 9.995737e-01 1.000380e+00 9.998890e-01 9.994032e-01 1.195491e+00 0 0 5.463031e-05 -4.107456e-05 -3.052476e-05 -2.626199e-04 1.054980e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.452165e+00 3.543464e+00 9.995633e-01 1.000397e+00 9.998854e-01 9.993886e-01 1.195502e+00 0 0 5.795340e-05 -2.472146e-05 -3.889322e-05 -1.014888e-04 -1.417176e-05
-4.475614e+00 3.795615e+00 9.995191e-01 1.000383e+00 9.998618e-01 9.993268e-01 1.195490e+00 0 0 1.150291e-04 -4.619058e-05 -1.460068e-04 -1.147025e-04 -9.981622e-05
-4.702165e+00 3.565493e+00 9.995668e-01 1.000381e+00 9.998861e-01 9.993936e-01 1.195492e+00 0 0 5.863420e-05 -9.692959e-05 -9.095992e-07 6.071267e-06 9.601999e-05
-4.725614e+00 3.817443e+00 9.995521e-01 1.000352e+00 9.998907e-01 9.993730e-01 1.195481e+00 0 0 1.179561e-04 -1.125458e-04 -1.056616e-04 -1.633453e-06 6.884226e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.475614e+00 3.795615e+00 9.995134e-01 1.000385e+00 9.998601e-01 9.993188e-01 1.195492e+00 0 0 1.168279e-04 -1.069938e-04 -1.228092e-04 9.927491e-05 -1.581533e-05
-4.500000e+00 4.047835e+00 9.995150e-01 1.000352e+00 9.998904e-01 9.993211e-01 1.195489e+00 0 0 1.017303e-04 -1.291652e-04 -1.388295e-04 1.045324e-04 -9.664306e-06
-4.725614e+00 3.817443e+00 9.995490e-01 1.000352e+00 9.998880e-01 9.993687e-01 1.195480e+00 0 0 1.255321e-04 -1.049968e-04 -9.124479e-05 1.217947e-04 1.375203e-05
-4.750000e+00 4.069446e+00 9.995829e-01 1.000322e+00 9.999252e-01 9.994161e-01 1.195476e+00 0 0 1.137218e-04 -1.148372e-04 -1.158451e-04 1.383294e-04 -1.007910e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.500000e+00 4.047835e+00 9.995131e-01 1.000352e+00 9.998893e-01 9.993184e-01 1.195489e+00 0 0 1.048518e-04 -1.261441e-04 -1.339919e-04 1.608782e-04 -7.847765e-06
-4.524386e+00 4.300038e+00 9.995490e-01 1.000317e+00 9.999352e-01 9.993686e-01 1.195487e+00 0 0 5.755685e-05 -1.388639e-04 -9.900504e-05 1.748914e-04 3.985883e-05
-4.750000e+00 4.069446e+00 9.995832e-01 1.000321e+00 9.999241e-01 9.994166e-01 1.195475e+00 0 0 1.195069e-04 -8.243215e-05 -1.164885e-04 1.358864e-04 -3.405632e-05
-4.774386e+00 4.321424e+00 9.996375e-01 1.000298e+00 9.999640e-01 9.994926e-01 1.195472e+00 0 0 7.137288e-05 -8.487831e-05 -9.407122e-05 1.582817e-04 -9.192908e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.524386e+00 4.300038e+00 9.995498e-01 1.000316e+00 9.999350e-01 9.993698e-01 1.195486e+00 0 0 5.936611e-05 -1.103236e-04 -1.061827e-04 1.330581e-04 4.140873e-06
-4.547835e+00 4.552139e+00 9.995961e-01 1.000288e+00 9.999719e-01 9.994345e-01 1.195480e+00 0 0 1.285725e-05 -1.127661e-04 -6.520618e-05 1.456529e-04 4.755997e-05
-4.774386e+00 4.321424e+00 9.996394e-01 1.000298e+00 9.999646e-01 9.994951e-01 1.195472e+00 0 0 7.324562e-05 -5.910408e-05 -1.022297e-04 1.018931e-04 -4.312562e-05
-4.797835e+00 4.573301e+00 9.996850e-01 1.000282e+00 9.999930e-01 9.995591e-01 1.195468e+00 0 0 2.134891e-05 -5.712320e-05 -7.167961e-05 1.159523e-04 -1.455641e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.547835e+00 4.552139e+00 9.995978e-01 1.000287e+00 9.999725e-01 9.994370e-01 1.195480e+00 0 0 1.276870e-05 -8.851853e-05 -7.491574e-05 8.315674e-05 1.360279e-05
-4.569446e+00 4.804060e+00 9.996343e-01 1.000266e+00 9.999949e-01 9.994881e-01 1.195472e+00 0 0 -1.772232e-05 -8.540116e-05 -5.368335e-05 8.951142e-05 3.171781e-05
-4.797835e+00 4.573301e+00 9.996866e-01 1.000282e+00 9.999945e-01 9.995612e-01 1.195469e+00 0 0 2.000695e-05 -5.057765e-05 -7.954991e-05 6.858299e-05 -2.897226e-05
-4.819446e+00 4.825009e+00 9.997085e-01 1.000270e+00 1.000012e+00 9.995919e-01 1.195467e+00 0 0 -1.753984e-05 -4.807247e-05 -6.377058e-05 7.106715e-05 -1.569812e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.569446e+00 4.804060e+00 9.996356e-01 1.000265e+00 9.999958e-01 9.994899e-01 1.195472e+00 0 0 -1.897711e-05 -7.694106e-05 -5.992972e-05 5.166573e-05 1.701134e-05
-4.588388e+00 5.055731e+00 9.996535e-01 1.000247e+00 1.000009e+00 9.995149e-01 1.195465e+00 0 0 -3.306163e-05 -7.333969e-05 -6.140489e-05 5.228466e-05 1.193480e-05
-4.819446e+00 4.825009e+00 9.997091e-01 1.000270e+00 1.000014e+00 9.995928e-01 1.195468e+00 0 0 -2.025413e-05 -5.758496e-05 -6.769401e-05 5.568155e-05 -1.010904e-05
-4.838388e+00 5.076488e+00 9.997072e-01 1.000256e+00 1.000027e+00 9.995901e-01 1.195468e+00 0 0 -3.981051e-05 -5.689822e-05 -6.994370e-05 5.094844e-05 -1.304548e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.588388e+00 5.055731e+00 9.996541e-01 1.000247e+00 1.000010e+00 9.995157e-01 1.195465e+00 0 0 -3.448686e-05 -7.798864e-05 -6.327254e-05 4.322357e-05 1.471610e-05
-4.603934e+00 5.307093e+00 9.996542e-01 1.000228e+00 1.000021e+00 9.995159e-01 1.195460e+00 0 0 -3.871006e-05 -7.655750e-05 -7.727396e-05 4.068279e-05 -7.164631e-07
-4.838388e+00 5.076488e+00 9.997071e-01 1.000256e+00 1.000028e+00 9.995900e-01 1.195469e+00 0 0 -4.228262e-05 -7.264020e-05 -7.040286e-05 5.657357e-05 2.237342e-06
-4.853934e+00 5.327690e+00 9.996890e-01 1.000238e+00 1.000042e+00 9.995647e-01 1.195470e+00 0 0 -4.872510e-05 -7.407188e-05 -8.241222e-05 4.998786e-05 -8.340340e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.603934e+00 5.307093e+00 9.996543e-01 1.000228e+00 1.000022e+00 9.995160e-01 1.195461e+00 0 0 -3.966138e-05 -8.617888e-05 -7.678776e-05 4.238715e-05 9.391120e-06
-4.615485e+00 5.558099e+00 9.996422e-01 1.000207e+00 1.000032e+00 9.994991e-01 1.195457e+00 0 0 -4.098936e-05 -8.711010e-05 -9.129566e-05 3.870293e-05 -4.185559e-06
-4.853934e+00 5.327690e+00 9.996888e-01 1.000238e+00 1.000043e+00 9.995643e-01 1.195471e+00 0 0 -5.013863e-05 -8.719783e-05 -8.164208e-05 5.472815e-05 5.555752e-06
-4.865485e+00 5.578575e+00 9.996630e-01 1.000217e+00 1.000056e+00 9.995283e-01 1.195472e+00 0 0 -5.066179e-05 -8.984326e-05 -9.340562e-05 4.903569e-05 -3.562357e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.615485e+00 5.558099e+00 9.996422e-01 1.000207e+00 1.000033e+00 9.994992e-01 1.195457e+00 0 0 -4.126419e-05 -9.454839e-05 -9.071335e-05 3.313317e-05 3.835048e-06
-4.622598e+00 5.808717e+00 9.996241e-01 1.000183e+00 1.000041e+00 9.994738e-01 1.195452e+00 0 0 -4.400210e-05 -9.677359e-05 -9.821233e-05 2.916009e-05 -1.438745e-06
-4.865485e+00 5.578575e+00 9.996631e-01 1.000217e+00 1.000056e+00 9.995283e-01 1.195472e+00 0 0 -5.093681e-05 -9.579954e-05 -9.323962e-05 3.827707e-05 2.559926e-06
-4.872598e+00 5.829117e+00 9.996358e-01 1.000193e+00 1.000066e+00 9.994902e-01 1.195470e+00 0 0 -5.114798e-05 -9.855537e-05 -9.852281e-05 3.381070e-05 3.255732e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
