VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 2.438630e-02 9.999296e-01 9.999272e-01 1.000032e+00 9.999012e-01 1.195221e+00 0 0 -1.325291e-04 2.122888e-04 2.174609e-04 -1.792551e-04 5.172129e-06
-4.661612e+00 3.062070e+00 1.000023e+00 1.000027e+00 9.999944e-01 1.000032e+00 1.195236e+00 0 0 -6.341237e-05 1.410902e-05 1.120557e-05 1.296215e-06 -2.903455e-06
-4.680554e+00 3.313677e+00 1.000027e+00 1.000031e+00 9.999945e-01 1.000038e+00 1.195238e+00 0 0 -6.934058e-05 1.394066e-05 9.795540e-06 1.350827e-06 -4.145121e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.430554e+00 3.291469e+00 1.000013e+00 1.000014e+00 9.999968e-01 1.000018e+00 1.195232e+00 0 0 -7.195495e-05 6.060739e-06 9.725665e-06 9.412899e-07 3.664926e-06
-4.452165e+00 3.543464e+00 1.000016e+00 1.000017e+00 9.999969e-01 1.000022e+00 1.195233e+00 0 0 -7.789105e-05 5.749813e-06 7.697944e-06 8.591164e-07 1.948131e-06
-4.680554e+00 3.313677e+00 1.000027e+00 1.000031e+00 9.999945e-01 1.000038e+00 1.195238e+00 0 0 -6.973801e-05 1.153108e-05 9.848343e-06 2.948438e-06 -1.682736e-06
-4.702165e+00 3.565493e+00 1.000030e+00 1.000036e+00 9.999950e-01 1.000042e+00 1.195240e+00 0 0 -7.377887e-05 1.141788e-05 7.677329e-06 2.929561e-06 -3.740555e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.452165e+00 3.543464e+00 1.000016e+00 1.000017e+00 9.999969e-01 1.000022e+00 1.195233e+00 0 0 -7.821926e-05 4.345422e-06 7.680541e-06 1.824524e-06 3.335119e-06
-4.475614e+00 3.795615e+00 1.000018e+00 1.000020e+00 9.999972e-01 1.000025e+00 1.195235e+00 0 0 -8.201410e-05 4.179527e-06 4.933113e-06 1.673339e-06 7.535851e-07
-4.702165e+00 3.565493e+00 1.000030e+00 1.000036e+00 9.999951e-01 1.000042e+00 1.195240e+00 0 0 -7.425737e-05 8.055305e-06 7.705553e-06 4.506138e-06 -3.497513e-07
-4.725614e+00 3.817443e+00 1.000033e+00 1.000040e+00 9.999960e-01 1.000046e+00 1.195242e+00 0 0 -7.627032e-05 8.024800e-06 4.925989e-06 4.395657e-06 -3.098811e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.475614e+00 3.795615e+00 1.000018e+00 1.000020e+00 9.999972e-01 1.000025e+00 1.195235e+00 0 0 -8.239237e-05 2.110513e-06 4.896276e-06 2.623858e-06 2.785763e-06
-4.500000e+00 4.047835e+00 1.000020e+00 1.000023e+00 9.999977e-01 1.000027e+00 1.195236e+00 0 0 -8.395366e-05 2.104994e-06 1.644945e-06 2.409641e-06 -4.600489e-07
-4.725614e+00 3.817443e+00 1.000033e+00 1.000040e+00 9.999960e-01 1.000046e+00 1.195242e+00 0 0 -7.677993e-05 4.009216e-06 4.927453e-06 5.779603e-06 9.182370e-07
-4.750000e+00 4.069446e+00 1.000035e+00 1.000043e+00 9.999973e-01 1.000049e+00 1.195244e+00 0 0 -7.692006e-05 4.064305e-06 1.752579e-06 5.579830e-06 -2.311726e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.500000e+00 4.047835e+00 1.000020e+00 1.000023e+00 9.999977e-01 1.000028e+00 1.195236e+00 0 0 -8.434906e-05 -4.736348e-07 1.592066e-06 3.235445e-06 2.065701e-06
-4.524386e+00 4.300038e+00 1.000021e+00 1.000025e+00 9.999985e-01 1.000029e+00 1.195238e+00 0 0 -8.384272e-05 -3.439766e-07 -1.895564e-06 2.976583e-06 -1.551587e-06
-4.750000e+00 4.069446e+00 1.000035e+00 1.000043e+00 9.999974e-01 1.000049e+00 1.195244e+00 0 0 -7.741666e-05 -2.546961e-07 1.727747e-06 6.622768e-06 1.982443e-06
-4.774386e+00 4.321424e+00 1.000037e+00 1.000044e+00 9.999990e-01 1.000051e+00 1.195246e+00 0 0 -7.605062e-05 -1.324650e-07 -1.612687e-06 6.354842e-06 -1.480222e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.524386e+00 4.300038e+00 1.000021e+00 1.000025e+00 9.999985e-01 1.000030e+00 1.195238e+00 0 0 -8.422683e-05 -3.194155e-06 -1.961001e-06 3.583137e-06 1.233154e-06
-4.547835e+00 4.552139e+00 1.000022e+00 1.000026e+00 9.999994e-01 1.000031e+00 1.195239e+00 0 0 -8.195892e-05 -2.979082e-06 -5.406459e-06 3.305177e-06 -2.427378e-06
-4.774386e+00 4.321424e+00 1.000037e+00 1.000044e+00 9.999990e-01 1.000051e+00 1.195246e+00 0 0 -7.650763e-05 -4.441786e-06 -1.663315e-06 6.951128e-06 2.778471e-06
-4.797835e+00 4.573301e+00 1.000037e+00 1.000045e+00 1.000001e+00 1.000052e+00 1.195247e+00 0 0 -7.405667e-05 -4.282590e-06 -4.954369e-06 6.647114e-06 -6.717789e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.547835e+00 4.552139e+00 1.000022e+00 1.000026e+00 9.999995e-01 1.000031e+00 1.195239e+00 0 0 -8.231152e-05 -5.817625e-06 -5.481671e-06 3.633505e-06 3.359539e-07
-4.569446e+00 4.804060e+00 1.000022e+00 1.000026e+00 1.000000e+00 1.000031e+00 1.195239e+00 0 0 -7.858295e-05 -5.570337e-06 -8.624366e-06 3.362749e-06 -3.054028e-06
-4.797835e+00 4.573301e+00 1.000037e+00 1.000045e+00 1.000001e+00 1.000052e+00 1.195247e+00 0 0 -7.446704e-05 -8.349393e-06 -5.031870e-06 6.743257e-06 3.317523e-06
-4.819446e+00 4.825009e+00 1.000037e+00 1.000045e+00 1.000003e+00 1.000051e+00 1.195248e+00 0 0 -7.124188e-05 -8.186583e-06 -8.079901e-06 6.435656e-06 1.066829e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.569446e+00 4.804060e+00 1.000022e+00 1.000026e+00 1.000001e+00 1.000031e+00 1.195239e+00 0 0 -7.888964e-05 -8.109831e-06 -8.706609e-06 3.402794e-06 -5.967785e-07
-4.588388e+00 5.055731e+00 1.000022e+00 1.000026e+00 1.000001e+00 1.000030e+00 1.195240e+00 0 0 -7.390083e-05 -7.873430e-06 -1.131640e-05 3.161471e-06 -3.442965e-06
-4.819446e+00 4.825009e+00 1.000037e+00 1.000045e+00 1.000003e+00 1.000051e+00 1.195248e+00 0 0 -7.160894e-05 -1.183934e-05 -8.185488e-06 6.035694e-06 3.653856e-06
-4.838388e+00 5.076488e+00 1.000035e+00 1.000043e+00 1.000004e+00 1.000049e+00 1.195248e+00 0 0 -6.771257e-05 -1.170612e-05 -1.080717e-05 5.748267e-06 8.989423e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.588388e+00 5.055731e+00 1.000022e+00 1.000026e+00 1.000002e+00 1.000030e+00 1.195240e+00 0 0 -7.414733e-05 -9.861401e-06 -1.140071e-05 2.953597e-06 -1.539312e-06
-4.603934e+00 5.307093e+00 1.000020e+00 1.000024e+00 1.000002e+00 1.000028e+00 1.195240e+00 0 0 -6.800591e-05 -9.667415e-06 -1.328689e-05 2.757060e-06 -3.619478e-06
-4.838388e+00 5.076488e+00 1.000035e+00 1.000043e+00 1.000004e+00 1.000049e+00 1.195249e+00 0 0 -6.803501e-05 -1.477601e-05 -1.093773e-05 4.920256e-06 3.838287e-06
-4.853934e+00 5.327690e+00 1.000033e+00 1.000040e+00 1.000006e+00 1.000046e+00 1.195248e+00 0 0 -6.338333e-05 -1.470476e-05 -1.295413e-05 4.663870e-06 1.750626e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.603934e+00 5.307093e+00 1.000020e+00 1.000024e+00 1.000002e+00 1.000028e+00 1.195240e+00 0 0 -6.817465e-05 -1.092591e-05 -1.336390e-05 2.377297e-06 -2.437994e-06
-4.615485e+00 5.558099e+00 1.000019e+00 1.000022e+00 1.000003e+00 1.000026e+00 1.195239e+00 0 0 -6.099792e-05 -1.079908e-05 -1.440172e-05 2.231708e-06 -3.602641e-06
-4.853934e+00 5.327690e+00 1.000033e+00 1.000040e+00 1.000006e+00 1.000046e+00 1.195248e+00 0 0 -6.364410e-05 -1.698444e-05 -1.309755e-05 3.542279e-06 3.886895e-06
-4.865485e+00 5.578575e+00 1.000030e+00 1.000037e+00 1.000007e+00 1.000042e+00 1.195247e+00 0 0 -5.809954e-05 -1.700257e-05 -1.435497e-05 3.318050e-06 2.647608e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.615485e+00 5.558099e+00 1.000019e+00 1.000022e+00 1.000003e+00 1.000026e+00 1.195239e+00 0 0 -6.107127e-05 -1.126312e-05 -1.445879e-05 1.763154e-06 -3.195670e-06
-4.622598e+00 5.808717e+00 1.000017e+00 1.000020e+00 1.000004e+00 1.000023e+00 1.195239e+00 0 0 -5.311342e-05 -1.122408e-05 -1.463280e-05 1.663838e-06 -3.408722e-06
-4.865485e+00 5.578575e+00 1.000030e+00 1.000037e+00 1.000007e+00 1.000042e+00 1.195247e+00 0 0 -5.826711e-05 -1.827383e-05 -1.448985e-05 2.085485e-06 3.783972e-06
-4.872598e+00 5.829117e+00 1.000027e+00 1.000032e+00 1.000007e+00 1.000038e+00 1.195246e+00 0 0 -5.181768e-05 -1.839401e-05 -1.490907e-05 1.892675e-06 3.484938e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.622598e+00 5.808717e+00 1.000017e+00 1.000020e+00 1.000004e+00 1.000023e+00 1.195239e+00 0 0 -5.308307e-05 -1.096200e-05 -1.465977e-05 1.167285e-06 -3.697762e-06
-4.625000e+00 6.058925e+00 1.000015e+00 1.000017e+00 1.000004e+00 1.000021e+00 1.195238e+00 0 0 -4.479224e-05 -1.102420e-05 -1.409001e-05 1.099753e-06 -3.065812e-06
-4.872598e+00 5.829117e+00 1.000027e+00 1.000032e+00 1.000007e+00 1.000038e+00 1.195246e+00 0 0 -5.186124e-05 -1.852448e-05 -1.501169e-05 7.311503e-07 3.512794e-06
-4.875000e+00 6.079299e+00 1.000023e+00 1.000028e+00 1.000007e+00 1.000033e+00 1.195244e+00 0 0 -4.474254e-05 -1.873634e-05 -1.463709e-05 5.722750e-07 4.099241e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.625000e+00 6.058925e+00 1.000015e+00 1.000017e+00 1.000004e+00 1.000021e+00 1.195238e+00 0 0 -4.466823e-05 -1.021563e-05 -1.408570e-05 6.016310e-07 -3.870075e-06
-4.622598e+00 6.308717e+00 1.000013e+00 1.000015e+00 1.000004e+00 1.000018e+00 1.195237e+00 0 0 -3.661619e-05 -1.037902e-05 -1.299996e-05 5.459818e-07 -2.620940e-06
-4.875000e+00 6.079299e+00 1.000023e+00 1.000028e+00 1.000007e+00 1.000033e+00 1.195244e+00 0 0 -4.465197e-05 -1.778011e-05 -1.469262e-05 -3.967529e-07 3.087496e-06
-4.872598e+00 6.329117e+00 1.000020e+00 1.000023e+00 1.000007e+00 1.000028e+00 1.195242e+00 0 0 -3.733247e-05 -1.805322e-05 -1.369820e-05 -5.190572e-07 4.355019e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.622598e+00 6.308717e+00 1.000013e+00 1.000015e+00 1.000004e+00 1.000018e+00 1.195237e+00 0 0 -3.642716e-05 -9.247014e-06 -1.297362e-05 5.247858e-08 -3.726603e-06
-4.615485e+00 6.558099e+00 1.000011e+00 1.000012e+00 1.000004e+00 1.000015e+00 1.195236e+00 0 0 -2.914204e-05 -9.494949e-06 -1.162791e-05 -1.057270e-08 -2.132966e-06
-4.872598e+00 6.329117e+00 1.000020e+00 1.000023e+00 1.000007e+00 1.000028e+00 1.195242e+00 0 0 -3.712900e-05 -1.626970e-05 -1.370820e-05 -1.264464e-06 2.561501e-06
-4.865485e+00 6.578575e+00 1.000016e+00 1.000019e+00 1.000007e+00 1.000023e+00 1.195240e+00 0 0 -3.016124e-05 -1.656823e-05 -1.234133e-05 -1.355353e-06 4.226906e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.615485e+00 6.558099e+00 1.000011e+00 1.000012e+00 1.000004e+00 1.000015e+00 1.195236e+00 0 0 -2.892486e-05 -8.225138e-06 -1.159352e-05 -4.843319e-07 -3.368383e-06
-4.603934e+00 6.807093e+00 1.000009e+00 1.000010e+00 1.000004e+00 1.000012e+00 1.195235e+00 0 0 -2.273003e-05 -8.528138e-06 -1.018542e-05 -5.682727e-07 -1.657284e-06
-4.865485e+00 6.578575e+00 1.000016e+00 1.000019e+00 1.000007e+00 1.000023e+00 1.195240e+00 0 0 -2.989013e-05 -1.433007e-05 -1.232108e-05 -1.911422e-06 2.008995e-06
-4.853934e+00 6.827690e+00 1.000013e+00 1.000015e+00 1.000006e+00 1.000018e+00 1.195238e+00 0 0 -2.371828e-05 -1.462818e-05 -1.081295e-05 -1.987417e-06 3.815224e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.603934e+00 6.807093e+00 1.000009e+00 1.000010e+00 1.000004e+00 1.000012e+00 1.195235e+00 0 0 -2.251519e-05 -7.222347e-06 -1.015315e-05 -9.785712e-07 -2.930800e-06
-4.588388e+00 7.055731e+00 1.000007e+00 1.000008e+00 1.000003e+00 1.000010e+00 1.195234e+00 0 0 -1.747188e-05 -7.546138e-06 -8.778986e-06 -1.087913e-06 -1.232849e-06
-4.853934e+00 6.827690e+00 1.000013e+00 1.000015e+00 1.000006e+00 1.000018e+00 1.195238e+00 0 0 -2.342862e-05 -1.227644e-05 -1.078044e-05 -2.394522e-06 1.496000e-06
-4.838388e+00 7.076488e+00 1.000011e+00 1.000012e+00 1.000006e+00 1.000015e+00 1.195236e+00 0 0 -1.826646e-05 -1.256274e-05 -9.279104e-06 -2.477369e-06 3.283640e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.588388e+00 7.055731e+00 1.000007e+00 1.000008e+00 1.000003e+00 1.000010e+00 1.195234e+00 0 0 -1.727462e-05 -6.233843e-06 -8.750062e-06 -1.370397e-06 -2.516219e-06
-4.569446e+00 7.304060e+00 1.000005e+00 1.000006e+00 1.000003e+00 1.000007e+00 1.195232e+00 0 0 -1.324894e-05 -6.546130e-06 -7.424556e-06 -1.499688e-06 -8.784257e-07
-4.838388e+00 7.076488e+00 1.000011e+00 1.000012e+00 1.000006e+00 1.000015e+00 1.195236e+00 0 0 -1.799222e-05 -1.030570e-05 -9.244193e-06 -2.736408e-06 1.061509e-06
-4.819446e+00 7.325009e+00 1.000008e+00 1.000009e+00 1.000005e+00 1.000011e+00 1.195235e+00 0 0 -1.382734e-05 -1.057483e-05 -7.806551e-06 -2.840406e-06 2.768282e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.569446e+00 7.304060e+00 1.000005e+00 1.000006e+00 1.000003e+00 1.000007e+00 1.195232e+00 0 0 -1.307081e-05 -5.234471e-06 -7.392999e-06 -1.600721e-06 -2.158528e-06
-4.547835e+00 7.552139e+00 1.000004e+00 1.000004e+00 1.000002e+00 1.000006e+00 1.195232e+00 0 0 -9.861994e-06 -5.508788e-06 -6.106155e-06 -1.736418e-06 -5.973670e-07
-4.819446e+00 7.325009e+00 1.000008e+00 1.000009e+00 1.000005e+00 1.000011e+00 1.195235e+00 0 0 -1.358128e-05 -8.485026e-06 -7.768000e-06 -2.914649e-06 7.170257e-07
-4.797835e+00 7.573301e+00 1.000006e+00 1.000006e+00 1.000004e+00 1.000008e+00 1.195233e+00 0 0 -1.027295e-05 -8.726602e-06 -6.402191e-06 -3.037023e-06 2.324411e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.547835e+00 7.552139e+00 1.000004e+00 1.000004e+00 1.000002e+00 1.000006e+00 1.195232e+00 0 0 -9.699532e-06 -4.227134e-06 -6.065230e-06 -1.644100e-06 -1.838096e-06
-4.524386e+00 7.800038e+00 1.000003e+00 1.000003e+00 1.000002e+00 1.000004e+00 1.195231e+00 0 0 -7.140930e-06 -4.445587e-06 -4.830452e-06 -1.769521e-06 -3.848654e-07
-4.797835e+00 7.573301e+00 1.000006e+00 1.000006e+00 1.000004e+00 1.000008e+00 1.195233e+00 0 0 -1.005399e-05 -6.810880e-06 -6.353362e-06 -2.893525e-06 4.575182e-07
-4.774386e+00 7.821424e+00 1.000004e+00 1.000004e+00 1.000003e+00 1.000006e+00 1.195232e+00 0 0 -7.442536e-06 -7.008308e-06 -5.069685e-06 -3.016197e-06 1.938623e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.524386e+00 7.800038e+00 1.000003e+00 1.000003e+00 1.000002e+00 1.000004e+00 1.195231e+00 0 0 -6.988871e-06 -3.203385e-06 -4.775520e-06 -1.488272e-06 -1.572136e-06
-4.500000e+00 8.047835e+00 1.000002e+00 1.000002e+00 1.000001e+00 1.000003e+00 1.195230e+00 0 0 -4.990035e-06 -3.510522e-06 -3.647796e-06 -1.689222e-06 -1.372738e-07
-4.774386e+00 7.821424e+00 1.000004e+00 1.000004e+00 1.000003e+00 1.000006e+00 1.195232e+00 0 0 -7.241068e-06 -5.206159e-06 -5.002437e-06 -2.615840e-06 2.037222e-07
-4.750000e+00 8.069446e+00 1.000003e+00 1.000003e+00 1.000002e+00 1.000004e+00 1.195231e+00 0 0 -5.224121e-06 -5.563368e-06 -3.848693e-06 -2.871385e-06 1.714675e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.250000e+00 2.438628e-02 9.999996e-01 9.999994e-01 1.000000e+00 9.999994e-01 1.195228e+00 0 0 6.812486e-07 -5.710231e-07 -4.929995e-07 6.285418e-09 7.802358e-08
-4.225614e+00 2.720338e-01 9.999996e-01 9.999992e-01 1.000000e+00 9.999994e-01 1.195228e+00 0 0 3.837239e-07 -5.292773e-07 -4.008133e-07 -1.807485e-08 1.284641e-07
-4.500000e+00 4.783542e-02 9.999993e-01 9.999992e-01 1.000000e+00 9.999991e-01 1.195228e+00 0 0 5.632834e-07 -2.475630e-07 -4.308143e-07 -1.000511e-07 -1.832513e-07
-4.475614e+00 2.956149e-01 9.999994e-01 9.999991e-01 1.000000e+00 9.999991e-01 1.195228e+00 0 0 1.688993e-07 -2.150871e-07 -3.045360e-07 -1.291084e-07 -8.944895e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.225614e+00 2.720338e-01 9.999996e-01 9.999992e-01 1.000000e+00 9.999994e-01 1.195228e+00 0 0 4.022906e-07 -5.251181e-07 -4.024023e-07 -8.335232e-08 1.227158e-07
-4.202165e+00 5.197642e-01 9.999996e-01 9.999991e-01 1.000000e+00 9.999994e-01 1.195228e+00 0 0 -1.032649e-07 -4.864094e-07 -2.462417e-07 -1.040559e-07 2.401677e-07
-4.475614e+00 2.956149e-01 9.999994e-01 9.999991e-01 1.000000e+00 9.999991e-01 1.195228e+00 0 0 2.101063e-07 7.722937e-09 -3.109802e-07 -2.558043e-07 -3.187031e-07
-4.452165e+00 5.434639e-01 9.999995e-01 9.999991e-01 1.000000e+00 9.999992e-01 1.195228e+00 0 0 -4.236405e-07 4.480749e-08 -1.117367e-07 -2.853299e-07 -1.565442e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.202165e+00 5.197642e-01 9.999996e-01 9.999991e-01 1.000000e+00 9.999994e-01 1.195228e+00 0 0 -7.672220e-08 -4.420825e-07 -2.480055e-07 -1.812283e-07 1.940770e-07
-4.180554e+00 7.676665e-01 9.999996e-01 9.999990e-01 1.000000e+00 9.999995e-01 1.195228e+00 0 0 -8.446047e-07 -3.894279e-07 -1.922731e-08 -2.063709e-07 3.702006e-07
-4.452165e+00 5.434639e-01 9.999995e-01 9.999991e-01 1.000000e+00 9.999992e-01 1.195228e+00 0 0 -3.681583e-07 3.627885e-07 -1.183544e-07 -4.349309e-07 -4.811430e-07
-4.430554e+00 7.914685e-01 9.999996e-01 9.999992e-01 1.000000e+00 9.999995e-01 1.195228e+00 0 0 -1.308476e-06 4.167678e-07 1.701872e-07 -4.723286e-07 -2.465806e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.180554e+00 7.676665e-01 9.999996e-01 9.999990e-01 1.000000e+00 9.999995e-01 1.195228e+00 0 0 -8.089084e-07 -2.929811e-07 -1.967049e-08 -2.878752e-07 2.733106e-07
-4.161612e+00 1.015824e+00 9.999997e-01 9.999989e-01 1.000000e+00 9.999996e-01 1.195228e+00 0 0 -1.900362e-06 -2.279889e-07 3.038547e-07 -3.166280e-07 5.318436e-07
-4.430554e+00 7.914685e-01 9.999996e-01 9.999992e-01 1.000000e+00 9.999995e-01 1.195228e+00 0 0 -1.236952e-06 8.490194e-07 1.642094e-07 -6.422999e-07 -6.848100e-07
-4.411612e+00 1.039710e+00 9.999999e-01 9.999994e-01 9.999999e-01 9.999999e-01 1.195228e+00 0 0 -2.559793e-06 9.152441e-07 5.588720e-07 -6.867554e-07 -3.563722e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.161612e+00 1.015824e+00 9.999997e-01 9.999989e-01 1.000000e+00 9.999996e-01 1.195228e+00 0 0 -1.852523e-06 -6.485489e-08 3.064021e-07 -4.017727e-07 3.712569e-07
-4.146066e+00 1.264309e+00 9.999999e-01 9.999989e-01 9.999999e-01 9.999999e-01 1.195228e+00 0 0 -3.351292e-06 7.971791e-09 7.464438e-07 -4.344817e-07 7.384720e-07
-4.411612e+00 1.039710e+00 9.999999e-01 9.999994e-01 9.999999e-01 9.999999e-01 1.195228e+00 0 0 -2.468987e-06 1.491339e-06 5.545062e-07 -8.729866e-07 -9.368328e-07
-4.396066e+00 1.288260e+00 1.000000e+00 9.999997e-01 9.999997e-01 1.000000e+00 1.195228e+00 0 0 -4.261920e-06 1.562322e-06 1.066914e-06 -9.211041e-07 -4.954079e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.146066e+00 1.264309e+00 9.999999e-01 9.999989e-01 9.999999e-01 9.999999e-01 1.195228e+00 0 0 -3.288999e-06 2.452712e-07 7.517598e-07 -5.252796e-07 5.064886e-07
-4.134515e+00 1.513181e+00 1.000000e+00 9.999989e-01 9.999998e-01 1.000000e+00 1.195228e+00 0 0 -5.309394e-06 3.150217e-07 1.314355e-06 -5.592349e-07 9.993336e-07
-4.396066e+00 1.288260e+00 1.000000e+00 9.999997e-01 9.999997e-01 1.000000e+00 1.195228e+00 0 0 -4.148015e-06 2.311706e-06 1.065324e-06 -1.115066e-06 -1.246383e-06
-4.384515e+00 1.537178e+00 1.000001e+00 1.000000e+00 9.999995e-01 1.000001e+00 1.195228e+00 0 0 -6.520088e-06 2.377140e-06 1.698308e-06 -1.162895e-06 -6.788322e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.134515e+00 1.513181e+00 1.000000e+00 9.999989e-01 9.999998e-01 1.000000e+00 1.195228e+00 0 0 -5.231858e-06 6.341916e-07 1.321762e-06 -6.547358e-07 6.875703e-07
-4.127402e+00 1.762487e+00 1.000000e+00 9.999990e-01 9.999997e-01 1.000001e+00 1.195228e+00 0 0 -7.905119e-06 6.828045e-07 1.997947e-06 -6.842356e-07 1.315142e-06
-4.384515e+00 1.537178e+00 1.000001e+00 1.000000e+00 9.999995e-01 1.000001e+00 1.195228e+00 0 0 -6.381409e-06 3.318036e-06 1.701092e-06 -1.351043e-06 -1.616945e-06
-4.377402e+00 1.786511e+00 1.000002e+00 1.000001e+00 9.999991e-01 1.000002e+00 1.195228e+00 0 0 -9.454444e-06 3.363095e-06 2.444243e-06 -1.393643e-06 -9.188517e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.127402e+00 1.762487e+00 1.000000e+00 9.999990e-01 9.999997e-01 1.000001e+00 1.195228e+00 0 0 -7.813266e-06 1.094216e-06 2.007958e-06 -7.770943e-07 9.137421e-07
