VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 9.567088e-02 9.999876e-01 9.999847e-01 1.000004e+00 9.999827e-01 1.195225e+00 0 0 -3.138908e-05 6.541632e-06 9.670817e-06 -9.219052e-06 3.129185e-06
-3.750000e+00 1.951227e+00 1.000022e+00 9.999753e-01 1.000002e+00 1.000032e+00 1.195209e+00 0 0 -1.519718e-04 1.837960e-05 -1.008598e-05 -1.720063e-06 -2.846558e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.250000e+00 1.861107e+00 1.000076e+00 9.999046e-01 1.000008e+00 1.000104e+00 1.195160e+00 0 0 -1.349152e-04 7.825072e-08 5.364935e-05 2.327820e-05 5.357110e-05
-3.269030e+00 2.364230e+00 1.000078e+00 9.999113e-01 1.000018e+00 1.000106e+00 1.195170e+00 0 0 -2.017034e-04 1.036671e-05 1.163502e-04 2.919276e-05 1.059835e-04
-3.750000e+00 1.951227e+00 1.000022e+00 9.999757e-01 1.000002e+00 1.000032e+00 1.195209e+00 0 0 -1.573956e-04 1.093299e-05 -1.094727e-05 -9.219167e-06 -2.188026e-05
-3.769030e+00 2.454897e+00 1.000010e+00 9.999842e-01 9.999968e-01 1.000016e+00 1.195214e+00 0 0 -1.159147e-04 1.483690e-05 -9.137126e-06 -1.524827e-05 -2.397402e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.269030e+00 2.364230e+00 1.000079e+00 9.999115e-01 1.000020e+00 1.000107e+00 1.195171e+00 0 0 -2.126819e-04 2.454184e-05 1.203282e-04 6.595087e-06 9.578640e-05
-3.323223e+00 2.873285e+00 1.000058e+00 9.999363e-01 1.000012e+00 1.000078e+00 1.195185e+00 0 0 -1.548354e-04 3.652016e-05 3.748057e-05 -1.933226e-05 9.604133e-07
-3.769030e+00 2.454897e+00 1.000008e+00 9.999849e-01 9.999954e-01 1.000014e+00 1.195214e+00 0 0 -1.118861e-04 -3.560293e-06 -2.357900e-06 1.106129e-06 1.202393e-06
-3.823223e+00 2.965401e+00 1.000007e+00 9.999875e-01 9.999994e-01 1.000011e+00 1.195218e+00 0 0 -7.421854e-05 -5.307273e-06 1.022361e-05 1.367825e-05 1.553088e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.323223e+00 2.873285e+00 1.000057e+00 9.999375e-01 1.000011e+00 1.000076e+00 1.195186e+00 0 0 -1.565677e-04 1.932461e-05 2.452386e-05 -1.320785e-05 5.199252e-06
-3.404329e+00 3.387260e+00 1.000037e+00 9.999579e-01 1.000003e+00 1.000050e+00 1.195198e+00 0 0 -6.232073e-05 2.846857e-05 -4.051994e-05 -2.242136e-05 -6.898851e-05
-3.823223e+00 2.965401e+00 1.000008e+00 9.999872e-01 9.999999e-01 1.000012e+00 1.195218e+00 0 0 -7.141332e-05 -7.474411e-06 1.351541e-05 1.234639e-05 2.098982e-05
-3.904329e+00 3.481233e+00 1.000009e+00 9.999895e-01 1.000005e+00 1.000013e+00 1.195223e+00 0 0 -6.972735e-05 -6.536647e-06 1.864255e-05 1.416781e-05 2.517920e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.404329e+00 3.387260e+00 1.000037e+00 9.999582e-01 1.000003e+00 1.000050e+00 1.195197e+00 0 0 -5.451269e-05 1.879302e-05 -4.416425e-05 -1.087058e-05 -6.295726e-05
-3.500000e+00 3.904329e+00 1.000024e+00 9.999729e-01 1.000003e+00 1.000033e+00 1.195209e+00 0 0 -5.439081e-05 1.897412e-05 -3.231700e-05 -3.503174e-06 -5.129112e-05
-3.904329e+00 3.481233e+00 1.000009e+00 9.999894e-01 1.000006e+00 1.000013e+00 1.195223e+00 0 0 -7.389922e-05 -4.377579e-06 1.635799e-05 1.909973e-06 2.073557e-05
-4.000000e+00 4.000000e+00 1.000005e+00 9.999947e-01 1.000003e+00 1.000007e+00 1.195226e+00 0 0 -4.073600e-05 3.917706e-06 1.603906e-05 -2.967509e-06 1.212135e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.500000e+00 3.904329e+00 1.000024e+00 9.999731e-01 1.000003e+00 1.000033e+00 1.195209e+00 0 0 -5.976034e-05 1.226738e-05 -3.132604e-05 -4.676195e-06 -4.359342e-05
-3.595671e+00 4.421938e+00 1.000014e+00 9.999848e-01 1.000003e+00 1.000019e+00 1.195218e+00 0 0 -6.617237e-05 1.037766e-05 -1.227370e-05 -2.830154e-06 -2.265136e-05
-4.000000e+00 4.000000e+00 1.000004e+00 9.999949e-01 1.000003e+00 1.000006e+00 1.195226e+00 0 0 -3.888829e-05 5.900045e-07 1.645807e-05 -2.925756e-06 1.586806e-05
-4.095671e+00 4.518767e+00 1.000001e+00 9.999988e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -7.353433e-06 6.615168e-06 1.222841e-05 -3.111840e-06 5.613239e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.595671e+00 4.421938e+00 1.000014e+00 9.999850e-01 1.000003e+00 1.000019e+00 1.195218e+00 0 0 -6.555018e-05 3.466031e-06 -7.332503e-06 -3.727365e-06 -1.079853e-05
-3.676777e+00 4.937215e+00 1.000007e+00 9.999919e-01 1.000002e+00 1.000010e+00 1.195223e+00 0 0 -2.818790e-05 9.049478e-06 -7.957437e-07 -2.845655e-06 -9.845222e-06
-4.095671e+00 4.518767e+00 1.000001e+00 9.999990e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -9.054919e-06 2.295441e-06 1.020121e-05 -2.612000e-07 7.905770e-06
-4.176777e+00 5.034599e+00 9.999996e-01 1.000001e+00 9.999996e-01 9.999995e-01 1.195229e+00 0 0 -9.981964e-06 1.062765e-06 5.036995e-06 -6.551365e-07 3.974230e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.676777e+00 4.937215e+00 1.000007e+00 9.999920e-01 1.000002e+00 1.000010e+00 1.195223e+00 0 0 -2.537658e-05 5.764457e-06 7.560759e-07 -1.741328e-06 -5.008381e-06
-3.730970e+00 5.447568e+00 1.000003e+00 9.999962e-01 1.000001e+00 1.000005e+00 1.195226e+00 0 0 -8.936109e-06 7.694930e-06 -4.745025e-08 -1.569315e-06 -7.742381e-06
-4.176777e+00 5.034599e+00 9.999996e-01 1.000001e+00 9.999996e-01 9.999994e-01 1.195229e+00 0 0 -1.207454e-05 -1.152885e-06 4.308274e-06 2.766292e-07 5.461159e-06
-4.230970e+00 5.545102e+00 9.999996e-01 1.000000e+00 9.999995e-01 9.999994e-01 1.195229e+00 0 0 -7.665413e-06 -1.226397e-06 2.893407e-06 2.496367e-07 4.119804e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.730970e+00 5.447568e+00 1.000003e+00 9.999963e-01 1.000001e+00 1.000004e+00 1.195226e+00 0 0 -9.657451e-06 4.218993e-06 1.101662e-07 -9.706991e-07 -4.108827e-06
-3.750000e+00 5.951227e+00 1.000001e+00 9.999985e-01 1.000000e+00 1.000002e+00 1.195228e+00 0 0 -4.704934e-06 3.953472e-06 -2.639357e-07 -8.824093e-07 -4.217407e-06
-4.230970e+00 5.545102e+00 9.999996e-01 1.000000e+00 9.999995e-01 9.999994e-01 1.195229e+00 0 0 -7.222517e-06 -8.664739e-07 2.809449e-06 5.108719e-07 3.675923e-06
-4.250000e+00 6.048773e+00 9.999998e-01 1.000000e+00 9.999997e-01 9.999997e-01 1.195229e+00 0 0 -2.645025e-06 -6.456246e-07 1.523723e-06 5.442972e-07 2.169347e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.750000e+00 5.951227e+00 1.000001e+00 9.999985e-01 1.000000e+00 1.000002e+00 1.195228e+00 0 0 -4.909423e-06 2.041127e-06 -1.589183e-08 -3.960774e-07 -2.057019e-06
-3.730970e+00 6.447568e+00 1.000001e+00 9.999993e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -2.049311e-06 1.726415e-06 -4.208547e-07 -2.375718e-07 -2.147270e-06
-4.250000e+00 6.048773e+00 9.999998e-01 1.000000e+00 9.999997e-01 9.999997e-01 1.195229e+00 0 0 -2.446442e-06 -2.375783e-07 1.302865e-06 3.642597e-07 1.540444e-06
-4.230970e+00 6.545102e+00 1.000000e+00 1.000000e+00 9.999999e-01 9.999999e-01 1.195229e+00 0 0 -9.245044e-07 -2.925723e-07 7.306123e-07 3.570722e-07 1.023185e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.730970e+00 6.447568e+00 1.000000e+00 9.999994e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -2.109877e-06 9.374462e-07 -3.251735e-07 -1.182570e-09 -1.262620e-06
-3.676777e+00 6.937215e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -9.753166e-07 6.978985e-07 -1.840900e-07 5.830525e-08 -8.819886e-07
-4.230970e+00 6.545102e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.195229e+00 0 0 -8.246781e-07 -3.125284e-08 6.084664e-07 1.020331e-07 6.397192e-07
-4.176777e+00 7.034599e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -3.758841e-07 -4.350658e-08 3.736545e-07 7.119871e-08 4.171611e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.676777e+00 6.937215e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -9.915854e-07 4.874514e-07 -1.342505e-07 4.040223e-08 -6.217019e-07
-3.595671e+00 7.421938e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -4.486650e-07 3.956847e-07 3.614293e-08 8.763084e-09 -3.595418e-07
-4.176777e+00 7.034599e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -3.498902e-07 5.674879e-08 3.274533e-07 -3.868072e-08 2.707045e-07
-4.095671e+00 7.518767e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -2.017768e-07 4.508518e-08 2.236486e-07 -3.929171e-08 1.785634e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.595671e+00 7.421938e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -4.489480e-07 3.011228e-07 4.312890e-08 -5.962529e-08 -2.579939e-07
-3.500000e+00 7.904329e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.604266e-07 2.504147e-07 4.766100e-08 -8.475711e-08 -2.027537e-07
-4.095671e+00 7.518767e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.973618e-07 6.319585e-08 2.182930e-07 -5.352495e-08 1.550972e-07
-4.000000e+00 8.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -9.036391e-08 4.703897e-08 1.333620e-07 -3.778218e-08 8.632303e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.000000e+00 -1.767767e-01 1.000063e+00 9.999312e-01 9.999608e-01 1.000089e+00 1.195149e+00 0 0 -1.372610e-04 -4.967582e-05 -9.407093e-05 7.044434e-06 -4.439510e-05
-2.904329e+00 3.104516e-01 1.000077e+00 9.999044e-01 9.999616e-01 1.000109e+00 1.195130e+00 0 0 -6.799061e-05 -2.774200e-05 -1.003409e-04 3.513881e-05 -7.259889e-05
-3.500000e+00 -9.567087e-02 1.000011e+00 9.999856e-01 9.999971e-01 1.000015e+00 1.195216e+00 0 0 -1.058446e-04 -2.621133e-05 -4.512226e-05 2.068894e-06 -1.891093e-05
-3.404329e+00 3.872604e-01 1.000040e+00 9.999557e-01 9.999902e-01 1.000056e+00 1.195187e+00 0 0 -1.441773e-04 -4.782923e-05 -2.270919e-05 -2.223777e-05 2.512004e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.904329e+00 3.104516e-01 1.000073e+00 9.999055e-01 9.999640e-01 1.000102e+00 1.195133e+00 0 0 -4.877979e-05 -3.242447e-06 -8.005665e-05 5.776588e-05 -7.681420e-05
-2.823223e+00 8.004595e-01 1.000077e+00 9.998982e-01 9.999818e-01 1.000105e+00 1.195140e+00 0 0 -3.995709e-05 -8.372233e-06 4.272890e-05 2.793963e-05 5.110113e-05
-3.404329e+00 3.872604e-01 1.000045e+00 9.999535e-01 9.999873e-01 1.000063e+00 1.195183e+00 0 0 -1.417110e-04 -3.067139e-05 -1.836909e-05 -1.876574e-05 1.230229e-05
-3.323223e+00 8.732848e-01 1.000060e+00 9.999313e-01 9.999844e-01 1.000085e+00 1.195163e+00 0 0 -8.966673e-05 -2.713064e-05 -2.914696e-05 1.223561e-05 -2.016317e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.823223e+00 8.004595e-01 1.000077e+00 9.998987e-01 9.999827e-01 1.000104e+00 1.195141e+00 0 0 -3.557490e-05 -4.683281e-05 3.377960e-05 -1.101272e-05 8.061241e-05
-2.769030e+00 1.294232e+00 1.000108e+00 9.998745e-01 9.999797e-01 1.000150e+00 1.195117e+00 0 0 -1.760650e-04 -2.319641e-05 5.658769e-05 -4.724592e-06 7.978409e-05
-3.323223e+00 8.732848e-01 1.000059e+00 9.999310e-01 9.999862e-01 1.000085e+00 1.195164e+00 0 0 -9.061526e-05 -8.140097e-06 -2.623199e-05 2.710009e-05 -1.809189e-05
-3.269030e+00 1.364230e+00 1.000052e+00 9.999248e-01 9.999932e-01 1.000073e+00 1.195167e+00 0 0 -5.108922e-05 2.431415e-06 -6.978789e-05 1.326642e-05 -7.221930e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.769030e+00 1.294232e+00 1.000111e+00 9.998764e-01 9.999820e-01 1.000153e+00 1.195119e+00 0 0 -2.011154e-04 -5.344195e-05 6.497943e-05 -5.194513e-05 1.184214e-04
-2.750000e+00 1.792133e+00 1.000129e+00 9.998473e-01 9.999475e-01 1.000185e+00 1.195073e+00 0 0 -1.725083e-04 -3.533059e-05 -1.715817e-04 -8.814086e-05 -1.362511e-04
-3.269030e+00 1.364230e+00 1.000046e+00 9.999270e-01 9.999920e-01 1.000065e+00 1.195169e+00 0 0 -4.121472e-05 -2.621676e-05 -6.481015e-05 3.910198e-05 -3.859339e-05
-3.250000e+00 1.861107e+00 1.000072e+00 9.999065e-01 1.000015e+00 1.000095e+00 1.195168e+00 0 0 -1.009070e-04 -5.130775e-05 -8.913877e-05 5.998993e-05 -3.783102e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.750000e+00 1.792133e+00 1.000124e+00 9.998523e-01 9.999423e-01 1.000178e+00 1.195074e+00 0 0 -1.592666e-04 -1.073154e-04 -1.954387e-04 -3.043223e-05 -8.812320e-05
-2.769030e+00 2.294232e+00 1.000168e+00 9.997864e-01 9.999403e-01 1.000244e+00 1.195020e+00 0 0 -1.658192e-04 -1.673902e-04 -2.737990e-04 -7.544490e-06 -1.064088e-04
-3.250000e+00 1.861107e+00 1.000074e+00 9.999041e-01 1.000017e+00 1.000098e+00 1.195167e+00 0 0 -8.775355e-05 -2.259190e-05 -9.696350e-05 3.269979e-05 -7.437160e-05
-3.269030e+00 2.364230e+00 1.000097e+00 9.998966e-01 1.000033e+00 1.000128e+00 1.195168e+00 0 0 -3.077726e-04 -3.203874e-05 -9.202367e-05 3.153487e-05 -5.998493e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.769030e+00 2.294232e+00 1.000169e+00 9.997814e-01 9.999394e-01 1.000245e+00 1.195016e+00 0 0 -1.355934e-04 -8.960499e-05 -2.663454e-04 5.405621e-05 -1.767404e-04
-2.823223e+00 2.800459e+00 1.000206e+00 9.997487e-01 9.999888e-01 1.000295e+00 1.195018e+00 0 0 -3.398999e-04 -1.099755e-04 -2.923825e-06 1.218273e-04 1.070516e-04
-3.269030e+00 2.364230e+00 1.000103e+00 9.998940e-01 1.000035e+00 1.000135e+00 1.195166e+00 0 0 -3.273484e-04 7.407022e-06 -1.098648e-04 -3.699142e-05 -1.172718e-04
-3.323223e+00 2.873285e+00 1.000075e+00 9.999214e-01 1.000014e+00 1.000099e+00 1.195176e+00 0 0 -3.980537e-04 1.945586e-05 -6.815113e-05 -6.500764e-05 -8.760700e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.823223e+00 2.800459e+00 1.000210e+00 9.997439e-01 9.999946e-01 1.000302e+00 1.195017e+00 0 0 -3.394175e-04 1.485699e-05 3.834683e-05 8.063464e-05 2.348984e-05
-2.904329e+00 3.310452e+00 1.000179e+00 9.997866e-01 1.000021e+00 1.000255e+00 1.195068e+00 0 0 -4.612369e-04 1.188706e-05 1.103817e-04 5.952244e-05 9.849463e-05
-3.323223e+00 2.873285e+00 1.000074e+00 9.999222e-01 1.000011e+00 1.000098e+00 1.195175e+00 0 0 -4.100627e-04 -1.327957e-06 -6.974695e-05 -5.243591e-05 -6.841900e-05
-3.404329e+00 3.387260e+00 1.000039e+00 9.999556e-01 9.999955e-01 1.000052e+00 1.195192e+00 0 0 -2.786489e-04 2.850396e-05 -5.872564e-07 -2.784058e-05 -2.909122e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.904329e+00 3.310452e+00 1.000182e+00 9.997846e-01 1.000022e+00 1.000259e+00 1.195067e+00 0 0 -4.591866e-04 6.606251e-05 9.660878e-05 2.497448e-05 3.054627e-05
-3.000000e+00 3.823223e+00 1.000107e+00 9.998698e-01 1.000024e+00 1.000151e+00 1.195139e+00 0 0 -5.505124e-04 8.082797e-05 -3.295405e-05 -2.927602e-06 -1.137820e-04
-3.404329e+00 3.387260e+00 1.000037e+00 9.999579e-01 9.999942e-01 1.000049e+00 1.195193e+00 0 0 -2.899972e-04 -2.277664e-05 1.073481e-05 -6.008478e-07 3.351145e-05
-3.500000e+00 3.904329e+00 1.000029e+00 9.999685e-01 9.999957e-01 1.000039e+00 1.195201e+00 0 0 -2.753007e-05 8.474228e-06 8.389043e-05 2.215978e-05 7.541621e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.000000e+00 3.823223e+00 1.000104e+00 9.998733e-01 1.000024e+00 1.000147e+00 1.195142e+00 0 0 -5.832413e-04 2.600116e-05 -4.968325e-05 -1.383355e-05 -7.568442e-05
-3.095671e+00 4.336993e+00 1.000052e+00 9.999359e-01 1.000021e+00 1.000074e+00 1.195190e+00 0 0 -4.560867e-04 3.193346e-05 -5.265962e-05 -2.179894e-05 -8.459308e-05
-3.500000e+00 3.904329e+00 1.000030e+00 9.999677e-01 9.999960e-01 1.000041e+00 1.195201e+00 0 0 -6.009769e-06 8.194600e-06 8.947248e-05 2.068755e-05 8.127787e-05
-3.595671e+00 4.421938e+00 1.000023e+00 9.999746e-01 9.999987e-01 1.000032e+00 1.195207e+00 0 0 8.850151e-05 3.428668e-05 8.102033e-05 2.436685e-05 4.673365e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.095671e+00 4.336993e+00 1.000053e+00 9.999364e-01 1.000019e+00 1.000074e+00 1.195189e+00 0 0 -4.476367e-04 -2.251011e-05 -2.528472e-05 -2.116254e-05 -2.774611e-06
-3.176777e+00 4.849389e+00 1.000034e+00 9.999596e-01 1.000013e+00 1.000048e+00 1.195204e+00 0 0 -1.736004e-04 1.444022e-05 4.202917e-06 -1.098577e-05 -1.023730e-05
-3.595671e+00 4.421938e+00 1.000022e+00 9.999754e-01 9.999999e-01 1.000031e+00 1.195209e+00 0 0 8.196469e-05 4.030338e-05 6.131053e-05 1.465785e-05 2.100715e-05
-3.676777e+00 4.937215e+00 1.000010e+00 9.999888e-01 1.000000e+00 1.000014e+00 1.195220e+00 0 0 -4.137981e-06 2.767900e-05 3.094900e-05 4.571987e-06 3.270001e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.176777e+00 4.849389e+00 1.000035e+00 9.999590e-01 1.000012e+00 1.000049e+00 1.195203e+00 0 0 -1.512915e-04 1.228795e-05 1.618773e-05 -8.776472e-06 3.899776e-06
-3.230970e+00 5.358016e+00 1.000021e+00 9.999752e-01 1.000008e+00 1.000030e+00 1.195213e+00 0 0 -4.151461e-05 3.071826e-05 4.907570e-06 -6.650241e-06 -2.581069e-05
-3.676777e+00 4.937215e+00 1.000009e+00 9.999898e-01 1.000001e+00 1.000013e+00 1.195221e+00 0 0 -2.009842e-05 1.327399e-05 2.310196e-05 2.434897e-06 9.827969e-06
-3.730970e+00 5.447568e+00 1.000004e+00 9.999958e-01 1.000000e+00 1.000005e+00 1.195225e+00 0 0 -3.845429e-05 5.916226e-06 1.857631e-05 2.998892e-07 1.266008e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.230970e+00 5.358016e+00 1.000021e+00 9.999757e-01 1.000008e+00 1.000029e+00 1.195214e+00 0 0 -4.077342e-05 2.217258e-05 4.655389e-06 -5.749494e-06 -1.751719e-05
-3.250000e+00 5.861107e+00 1.000011e+00 9.999869e-01 1.000005e+00 1.000016e+00 1.195221e+00 0 0 -2.228581e-05 2.131160e-05 1.709916e-06 -6.044130e-06 -1.960168e-05
-3.730970e+00 5.447568e+00 1.000004e+00 9.999958e-01 1.000000e+00 1.000005e+00 1.195225e+00 0 0 -3.907209e-05 2.780959e-06 1.865036e-05 3.477698e-07 1.586940e-05
-3.750000e+00 5.951227e+00 1.000002e+00 9.999979e-01 9.999999e-01 1.000002e+00 1.195227e+00 0 0 -2.098133e-05 3.681316e-06 1.263851e-05 3.753293e-07 8.957196e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.250000e+00 5.861107e+00 1.000011e+00 9.999871e-01 1.000005e+00 1.000016e+00 1.195221e+00 0 0 -2.397411e-05 1.367812e-05 2.383149e-06 -4.022480e-06 -1.129497e-05
-3.230970e+00 6.358016e+00 1.000006e+00 9.999931e-01 1.000003e+00 1.000008e+00 1.195225e+00 0 0 -1.363954e-05 1.265962e-05 2.813630e-06 -3.659813e-06 -9.845986e-06
-3.750000e+00 5.951227e+00 1.000002e+00 9.999980e-01 1.000000e+00 1.000002e+00 1.195227e+00 0 0 -2.039595e-05 3.154752e-06 1.204495e-05 -4.598469e-07 8.890194e-06
-3.730970e+00 6.447568e+00 1.000001e+00 9.999991e-01 9.999999e-01 1.000001e+00 1.195228e+00 0 0 -1.024022e-05 2.546330e-06 7.019475e-06 -3.910038e-07 4.473145e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.230970e+00 6.358016e+00 1.000006e+00 9.999932e-01 1.000003e+00 1.000008e+00 1.195225e+00 0 0 -1.409817e-05 8.600848e-06 3.158292e-06 -2.804948e-06 -5.442556e-06
-3.176777e+00 6.849389e+00 1.000003e+00 9.999965e-01 1.000002e+00 1.000004e+00 1.195227e+00 0 0 -7.004320e-06 7.564370e-06 1.972683e-06 -2.496285e-06 -5.591687e-06
-3.730970e+00 6.447568e+00 1.000001e+00 9.999991e-01 9.999999e-01 1.000001e+00 1.195228e+00 0 0 -1.013732e-05 2.099502e-06 6.714625e-06 -5.726696e-07 4.615122e-06
-3.676777e+00 6.937215e+00 1.000000e+00 9.999995e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -4.955637e-06 1.379550e-06 4.054220e-06 -2.790671e-07 2.674670e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.176777e+00 6.849389e+00 1.000003e+00 9.999966e-01 1.000002e+00 1.000004e+00 1.195227e+00 0 0 -7.257553e-06 5.064694e-06 2.071532e-06 -1.959487e-06 -2.993163e-06
-3.095671e+00 7.336993e+00 1.000002e+00 9.999984e-01 1.000001e+00 1.000002e+00 1.195228e+00 0 0 -3.344123e-06 4.219226e-06 1.068301e-06 -1.683838e-06 -3.150924e-06
-3.676777e+00 6.937215e+00 1.000000e+00 9.999995e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -4.821441e-06 1.269440e-06 3.884931e-06 -5.042600e-07 2.615491e-06
