VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 -7.904329e+00 9.989727e-01 1.001027e+00 9.991328e-01 9.985622e-01 1.195571e+00 2 0 6.734055e-04 -7.782652e-04 -7.879310e-04 2.723371e-04 -9.665822e-06
4.730970e+00 -6.635770e+00 9.991655e-01 9.997641e-01 9.989993e-01 9.988356e-01 1.194687e+00 2 0 1.383628e-05 7.415195e-04 4.788481e-04 6.821172e-04 -2.626714e-04
4.176777e+00 -7.034599e+00 9.986588e-01 9.995562e-01 9.983511e-01 9.981228e-01 1.194299e+00 2 0 -1.873239e-04 5.420032e-04 8.157320e-04 4.087504e-04 2.737288e-04
4.230970e+00 -6.545102e+00 9.990254e-01 9.998270e-01 9.988269e-01 9.986402e-01 1.194655e+00 2 0 -5.027385e-05 6.175834e-04 5.254419e-04 1.170944e-03 -9.214143e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.730970e+00 -6.635770e+00 9.991631e-01 9.997805e-01 9.989958e-01 9.988328e-01 1.194695e+00 2 0 -3.411191e-05 4.563706e-04 5.491714e-04 1.187353e-03 9.280079e-05
4.750000e+00 -6.138893e+00 9.997152e-01 9.999876e-01 9.996477e-01 9.996045e-01 1.195077e+00 2 0 4.571457e-05 4.376413e-04 2.874901e-04 1.487583e-03 -1.501512e-04
4.230970e+00 -6.545102e+00 9.990298e-01 9.998410e-01 9.988337e-01 9.986469e-01 1.194666e+00 2 0 -9.056855e-05 3.660419e-04 5.649123e-04 1.516813e-03 1.988704e-04
4.250000e+00 -6.048773e+00 9.997012e-01 1.000004e+00 9.996388e-01 9.995853e-01 1.195084e+00 2 0 1.990396e-05 3.439584e-04 3.306889e-04 1.818546e-03 -1.326951e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.750000e+00 -6.138893e+00 9.997537e-01 1.000002e+00 9.996925e-01 9.996584e-01 1.195103e+00 2 0 -6.753194e-06 1.179891e-04 1.255378e-04 7.125067e-04 7.548774e-06
4.730970e+00 -5.635770e+00 9.999886e-01 1.000035e+00 9.999749e-01 9.999846e-01 1.195237e+00 2 0 3.697123e-06 4.411861e-05 2.908080e-05 5.366975e-04 -1.503782e-05
4.250000e+00 -6.048773e+00 9.997479e-01 1.000015e+00 9.996943e-01 9.996507e-01 1.195113e+00 2 0 -1.882035e-05 8.473005e-05 1.291610e-04 8.139037e-04 4.443095e-05
4.230970e+00 -5.545102e+00 1.000012e+00 1.000037e+00 1.000008e+00 1.000017e+00 1.195252e+00 2 0 2.530143e-06 2.453663e-05 4.041002e-05 5.835899e-04 1.587339e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.730970e+00 -5.635770e+00 1.000002e+00 1.000036e+00 9.999908e-01 1.000003e+00 1.195244e+00 2 0 -1.091615e-05 -4.379713e-05 -6.281891e-05 4.841846e-05 -1.902178e-05
4.676777e+00 -5.126715e+00 9.999877e-01 1.000009e+00 9.999811e-01 9.999824e-01 1.195226e+00 2 0 -1.924833e-05 -6.752713e-05 -4.850455e-05 -7.888167e-05 1.902258e-05
4.230970e+00 -5.545102e+00 1.000027e+00 1.000038e+00 1.000026e+00 1.000038e+00 1.195260e+00 2 0 -8.272101e-06 -4.255568e-05 -6.344144e-05 2.127698e-05 -2.088576e-05
4.176777e+00 -5.034599e+00 1.000000e+00 1.000013e+00 9.999974e-01 9.999995e-01 1.195235e+00 2 0 -1.732408e-05 -5.997172e-05 -5.253648e-05 -1.247517e-04 7.435239e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.676777e+00 -5.126715e+00 9.999824e-01 1.000007e+00 9.999752e-01 9.999749e-01 1.195222e+00 2 0 -1.387902e-05 -3.258788e-05 -3.946644e-05 -4.809961e-05 -6.878556e-06
4.595671e+00 -4.612740e+00 9.999656e-01 9.999957e-01 9.999633e-01 9.999519e-01 1.195212e+00 2 0 -1.105827e-05 -1.885111e-05 -1.873370e-05 -2.285729e-05 1.174089e-07
4.176777e+00 -5.034599e+00 9.999935e-01 1.000011e+00 9.999898e-01 9.999903e-01 1.195231e+00 2 0 -1.341591e-05 -3.152113e-05 -3.941084e-05 -7.020819e-05 -7.889707e-06
4.095671e+00 -4.518767e+00 9.999682e-01 9.999994e-01 9.999700e-01 9.999557e-01 1.195218e+00 2 0 -1.104519e-05 -2.021994e-05 -1.955521e-05 -3.410040e-05 6.647333e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.595671e+00 -4.612740e+00 9.999637e-01 9.999956e-01 9.999612e-01 9.999495e-01 1.195211e+00 2 0 -8.234503e-06 -1.990662e-06 -5.307602e-06 5.201550e-05 -3.316940e-06
4.500000e+00 -4.095671e+00 9.999759e-01 9.999962e-01 9.999979e-01 9.999661e-01 1.195231e+00 2 0 -2.031342e-06 3.493931e-06 5.088937e-06 9.554877e-05 1.595006e-06
4.095671e+00 -4.518767e+00 9.999659e-01 9.999994e-01 9.999681e-01 9.999527e-01 1.195217e+00 2 0 -8.204021e-06 -3.836168e-06 -4.155469e-06 5.166927e-05 -3.193006e-07
4.000000e+00 -4.000000e+00 9.999751e-01 9.999976e-01 1.000004e+00 9.999649e-01 1.195236e+00 2 0 -4.104203e-06 -6.641989e-06 5.098901e-06 9.484889e-05 1.174089e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.500000e+00 -4.095671e+00 9.999753e-01 9.999968e-01 1.000003e+00 9.999650e-01 1.195235e+00 2 0 1.976565e-06 1.516321e-05 -7.362251e-07 7.175768e-05 -1.589944e-05
4.404329e+00 -3.578062e+00 9.999732e-01 1.000000e+00 1.000034e+00 9.999626e-01 1.195255e+00 2 0 -1.343184e-05 -8.552328e-06 3.020733e-05 7.149327e-05 3.875965e-05
4.000000e+00 -4.000000e+00 9.999742e-01 9.999970e-01 1.000010e+00 9.999632e-01 1.195239e+00 2 0 3.850578e-06 1.959402e-05 -5.891675e-07 6.124952e-05 -2.018319e-05
3.904329e+00 -3.481233e+00 9.999808e-01 1.000006e+00 1.000027e+00 9.999734e-01 1.195253e+00 2 0 -9.163367e-06 8.606517e-06 1.722782e-05 9.841578e-06 8.621305e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.404329e+00 -3.578062e+00 9.999706e-01 9.999973e-01 1.000038e+00 9.999590e-01 1.195257e+00 2 0 -1.862763e-05 -2.392592e-05 5.761204e-05 1.093612e-04 8.153796e-05
4.323223e+00 -3.062785e+00 9.999308e-01 1.000019e+00 1.000088e+00 9.999046e-01 1.195308e+00 2 0 1.201474e-05 1.519420e-04 -5.266399e-05 1.027781e-04 -2.046060e-04
3.904329e+00 -3.481233e+00 9.999859e-01 1.000004e+00 1.000023e+00 9.999807e-01 1.195248e+00 2 0 -1.741813e-05 -2.116080e-05 5.543936e-05 1.390116e-04 7.660016e-05
3.823223e+00 -2.965401e+00 9.998995e-01 1.000027e+00 1.000121e+00 9.998612e-01 1.195340e+00 2 0 1.716442e-05 1.635435e-04 -9.105394e-06 2.849233e-04 -1.726489e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.323223e+00 -3.062785e+00 9.999238e-01 1.000045e+00 1.000093e+00 9.998961e-01 1.195328e+00 2 0 -7.429141e-05 -2.411339e-04 7.483792e-05 9.164973e-04 3.159719e-04
4.269030e+00 -2.552432e+00 9.994223e-01 9.999433e-01 1.000707e+00 9.991873e-01 1.195758e+00 2 0 -8.437944e-05 1.391588e-05 -3.976392e-04 1.780267e-03 -4.115550e-04
3.823223e+00 -2.965401e+00 9.998759e-01 1.000056e+00 1.000143e+00 9.998303e-01 1.195375e+00 2 0 -2.739728e-05 -7.670568e-05 1.941565e-04 1.565683e-03 2.708622e-04
3.769030e+00 -2.454897e+00 9.991217e-01 9.999991e-01 1.001066e+00 9.987635e-01 1.196079e+00 2 0 -1.480564e-04 -3.283848e-05 -2.096065e-04 2.438897e-03 -1.767680e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.269030e+00 -2.552432e+00 9.992772e-01 1.000013e+00 1.000868e+00 9.989804e-01 1.195933e+00 2 0 -1.561544e-04 -6.266868e-04 -2.929192e-04 2.525748e-03 3.337676e-04
4.250000e+00 -2.048773e+00 9.981744e-01 9.996553e-01 1.002266e+00 9.974506e-01 1.196812e+00 2 0 -8.372813e-04 -5.046549e-04 -4.434084e-04 4.197305e-03 6.124654e-05
3.769030e+00 -2.454897e+00 9.989583e-01 1.000038e+00 1.001244e+00 9.985281e-01 1.196252e+00 2 0 -2.370299e-05 2.238003e-04 8.226558e-05 4.096888e-03 -1.415347e-04
3.750000e+00 -1.951227e+00 9.977015e-01 1.000023e+00 1.002875e+00 9.967935e-01 1.197506e+00 2 0 -8.647159e-04 -3.424028e-04 -5.489537e-04 2.563187e-03 -2.065509e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.250000e+00 -2.048773e+00 9.977686e-01 9.997505e-01 1.002708e+00 9.968849e-01 1.197230e+00 2 0 -7.265809e-04 -1.244429e-03 -4.855918e-04 -2.366014e-03 7.588369e-04
4.269030e+00 -1.552432e+00 9.985335e-01 9.992958e-01 1.002076e+00 9.979594e-01 1.196393e+00 2 0 -1.504978e-03 4.255371e-04 -8.199364e-05 3.615810e-03 -5.075307e-04
3.750000e+00 -1.951227e+00 9.977451e-01 9.999713e-01 1.002798e+00 9.968601e-01 1.197416e+00 2 0 -5.061178e-04 -6.573291e-05 -3.528623e-04 -6.719739e-04 -2.871294e-04
3.769030e+00 -1.454897e+00 9.983893e-01 1.000071e+00 1.002386e+00 9.977623e-01 1.197074e+00 2 0 -1.499874e-03 5.186337e-04 -6.178797e-04 -1.557771e-03 -1.136513e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.269030e+00 -1.552432e+00 9.972636e-01 9.996622e-01 1.003511e+00 9.961863e-01 1.197774e+00 2 0 -1.053682e-03 6.264382e-04 1.990696e-03 -6.665745e-03 1.364258e-03
4.323223e+00 -1.062785e+00 1.001150e+00 9.994743e-01 9.993210e-01 1.001570e+00 1.194258e+00 2 0 -1.152165e-03 2.003689e-04 -9.254497e-04 -3.938887e-03 -1.125819e-03
3.769030e+00 -1.454897e+00 9.985475e-01 1.000110e+00 1.002162e+00 9.979979e-01 1.196916e+00 2 0 -8.613274e-04 -6.400988e-04 4.184993e-04 -9.811132e-03 1.058598e-03
3.823223e+00 -9.654014e-01 1.001364e+00 1.000136e+00 9.992996e-01 1.001820e+00 1.194619e+00 2 0 -9.445149e-04 1.968988e-03 8.155770e-05 5.529599e-04 -1.887430e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.323223e+00 -1.062785e+00 9.996278e-01 9.997687e-01 1.001135e+00 9.994182e-01 1.195894e+00 2 0 -1.640332e-03 1.341368e-03 -2.001765e-04 -3.583091e-03 -1.541545e-03
4.404329e+00 -5.780622e-01 1.002503e+00 9.998044e-01 9.980444e-01 1.003508e+00 1.193346e+00 2 0 -1.129410e-03 1.019578e-04 -6.426117e-04 -5.919110e-04 -7.445695e-04
3.823223e+00 -9.654014e-01 1.000132e+00 1.000599e+00 1.000754e+00 1.000037e+00 1.196094e+00 2 0 -1.222541e-03 9.228023e-04 -1.245278e-04 -7.314588e-03 -1.047330e-03
3.904329e+00 -4.812327e-01 1.002442e+00 1.000557e+00 9.984416e-01 1.003481e+00 1.194013e+00 2 0 -1.306542e-03 1.393027e-03 1.745064e-04 9.267113e-03 -1.218520e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.404329e+00 -5.780622e-01 1.000530e+00 9.999128e-01 1.000323e+00 1.000741e+00 1.195244e+00 2 0 -9.936586e-04 5.825259e-03 -3.381560e-03 1.284468e-02 -9.206819e-03
4.500000e+00 -9.567084e-02 9.997946e-01 1.001403e+00 1.002021e+00 9.998768e-01 1.197225e+00 2 0 -6.963703e-03 5.462461e-05 -5.158488e-04 5.016301e-04 -5.704734e-04
3.904329e+00 -4.812327e-01 9.988231e-01 1.001096e+00 1.002586e+00 9.984016e-01 1.197682e+00 2 0 -9.631436e-05 1.258266e-02 -1.269879e-03 9.635264e-03 -1.385254e-02
4.000000e+00 1.339745e-08 9.999825e-01 1.004861e+00 1.002573e+00 1.000382e+00 1.199432e+00 2 0 -6.319410e-03 3.015378e-03 -4.162824e-05 7.084799e-03 -3.057006e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e+00 -8.176777e+00 1.000765e+00 9.989466e-01 1.001140e+00 1.001074e+00 1.195097e+00 2 0 4.101772e-04 8.897153e-04 8.664798e-04 -1.609928e-03 -2.323556e-05
5.095671e+00 -7.689548e+00 1.000047e+00 9.992744e-01 1.000134e+00 1.000059e+00 1.194868e+00 2 0 2.725906e-04 4.319527e-04 4.156664e-04 -2.666085e-03 -1.628624e-05
4.500000e+00 -8.095671e+00 1.000528e+00 9.988296e-01 1.000613e+00 1.000742e+00 1.194768e+00 2 0 3.279974e-04 9.488119e-04 7.669668e-04 -1.277320e-03 -1.818451e-04
4.595671e+00 -7.612740e+00 9.997936e-01 9.991956e-01 9.997451e-01 9.997017e-01 1.194650e+00 2 0 2.173184e-04 5.560626e-04 3.826024e-04 -2.407880e-03 -1.734603e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.095671e+00 -7.689548e+00 9.999925e-01 9.992619e-01 1.000068e+00 9.999820e-01 1.194834e+00 2 0 2.516180e-04 3.233531e-04 5.221445e-04 -1.947547e-03 1.987914e-04
5.176777e+00 -7.199541e+00 9.993046e-01 9.994587e-01 9.991938e-01 9.990249e-01 1.194591e+00 2 0 1.300171e-04 3.763471e-04 4.156030e-04 -2.100856e-03 3.925585e-05
4.595671e+00 -7.612740e+00 9.997395e-01 9.991857e-01 9.996816e-01 9.996257e-01 1.194620e+00 2 0 2.007760e-04 4.529624e-04 4.685407e-04 -1.835615e-03 1.557827e-05
4.676777e+00 -7.126715e+00 9.990310e-01 9.994378e-01 9.988469e-01 9.986422e-01 1.194436e+00 2 0 9.379817e-05 5.059066e-04 3.795075e-04 -2.092558e-03 -1.263990e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.176777e+00 -7.199541e+00 9.992263e-01 9.994514e-01 9.990999e-01 9.989157e-01 1.194549e+00 2 0 1.475295e-04 5.410139e-04 7.215372e-04 -1.788491e-04 1.805233e-04
5.230970e+00 -6.705768e+00 9.993660e-01 9.997568e-01 9.992352e-01 9.991155e-01 1.194776e+00 2 0 1.109495e-04 6.848302e-04 5.488643e-04 3.903896e-04 -1.359659e-04
4.676777e+00 -7.126715e+00 9.989406e-01 9.994335e-01 9.987396e-01 9.985162e-01 1.194391e+00 2 0 1.005838e-04 6.031744e-04 7.122255e-04 1.700322e-05 1.090511e-04
4.730970e+00 -6.635770e+00 9.991637e-01 9.997597e-01 9.989971e-01 9.988331e-01 1.194683e+00 2 0 7.305349e-05 7.309653e-04 5.556325e-04 6.658723e-04 -1.753328e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.230970e+00 -6.705768e+00 9.993652e-01 9.997726e-01 9.992318e-01 9.991148e-01 1.194783e+00 2 0 7.583859e-05 4.370331e-04 6.163984e-04 8.605829e-04 1.793653e-04
5.250000e+00 -6.207867e+00 9.997752e-01 9.999735e-01 9.997114e-01 9.996877e-01 1.195093e+00 2 0 4.106549e-05 4.239972e-04 2.905107e-04 1.090387e-03 -1.334865e-04
4.730970e+00 -6.635770e+00 9.991615e-01 9.997759e-01 9.989932e-01 9.988305e-01 1.194691e+00 2 0 3.309564e-05 4.580943e-04 6.261458e-04 1.183953e-03 1.680515e-04
4.750000e+00 -6.138893e+00 9.997152e-01 9.999859e-01 9.996457e-01 9.996045e-01 1.195075e+00 2 0 2.780433e-05 4.459168e-04 3.265278e-04 1.487939e-03 -1.193891e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.250000e+00 -6.207867e+00 9.998040e-01 9.999869e-01 9.997443e-01 9.997281e-01 1.195113e+00 2 0 -3.756449e-06 1.172111e-04 1.889030e-04 5.273818e-04 7.169194e-05
5.230970e+00 -5.705768e+00 9.999698e-01 1.000020e+00 9.999503e-01 9.999580e-01 1.195218e+00 2 0 -2.484680e-05 4.283363e-05 5.185649e-06 3.871014e-04 -3.764798e-05
4.750000e+00 -6.138893e+00 9.997538e-01 1.000000e+00 9.996905e-01 9.996586e-01 1.195101e+00 2 0 -1.695631e-05 1.219351e-04 1.961861e-04 7.177973e-04 7.425101e-05
4.730970e+00 -5.635770e+00 9.999891e-01 1.000035e+00 9.999744e-01 9.999853e-01 1.195236e+00 2 0 -2.155624e-05 4.666714e-05 2.675078e-05 5.403595e-04 -1.991636e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.230970e+00 -5.705768e+00 9.999787e-01 1.000021e+00 9.999608e-01 9.999703e-01 1.195223e+00 2 0 -3.755862e-05 -3.829025e-05 -5.490554e-05 4.452991e-05 -1.661529e-05
5.176777e+00 -5.199541e+00 9.999704e-01 9.999993e-01 9.999608e-01 9.999583e-01 1.195212e+00 2 0 -3.007034e-05 -5.805735e-05 -5.031877e-05 -4.400481e-05 7.738579e-06
4.730970e+00 -5.635770e+00 1.000003e+00 1.000037e+00 9.999905e-01 1.000004e+00 1.195244e+00 2 0 -3.491597e-05 -4.609778e-05 -5.224298e-05 5.068352e-05 -6.145196e-06
4.676777e+00 -5.126715e+00 9.999880e-01 1.000009e+00 9.999811e-01 9.999828e-01 1.195226e+00 2 0 -2.857997e-05 -6.931187e-05 -4.999615e-05 -7.857231e-05 1.931572e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.176777e+00 -5.199541e+00 9.999662e-01 9.999969e-01 9.999563e-01 9.999524e-01 1.195209e+00 2 0 -2.476345e-05 -2.352202e-05 -4.392581e-05 -1.671266e-05 -2.040378e-05
5.095671e+00 -4.689548e+00 9.999639e-01 9.999916e-01 9.999593e-01 9.999496e-01 1.195208e+00 2 0 -1.000316e-05 -7.730039e-06 -7.759230e-06 9.127038e-06 -2.919096e-08
4.676777e+00 -5.126715e+00 9.999827e-01 1.000007e+00 9.999752e-01 9.999753e-01 1.195222e+00 2 0 -2.349961e-05 -3.477916e-05 -4.292889e-05 -4.896682e-05 -8.149732e-06
4.595671e+00 -4.612740e+00 9.999655e-01 9.999957e-01 9.999630e-01 9.999518e-01 1.195212e+00 2 0 -1.101738e-05 -1.943000e-05 -1.113419e-05 -2.261269e-05 8.295815e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.095671e+00 -4.689548e+00 9.999628e-01 9.999915e-01 9.999582e-01 9.999482e-01 1.195207e+00 2 0 -8.068702e-06 3.272026e-06 2.614369e-06 5.926606e-05 -6.576570e-07
5.000000e+00 -4.176777e+00 9.999795e-01 9.999955e-01 9.999936e-01 9.999712e-01 1.195227e+00 2 0 3.145948e-07 1.345745e-05 4.607811e-06 8.421237e-05 -8.849644e-06
4.595671e+00 -4.612740e+00 9.999636e-01 9.999955e-01 9.999608e-01 9.999494e-01 1.195211e+00 2 0 -8.145637e-06 -1.716596e-06 2.401289e-06 5.378969e-05 4.117885e-06
4.500000e+00 -4.095671e+00 9.999756e-01 9.999962e-01 9.999978e-01 9.999657e-01 1.195231e+00 2 0 -6.734938e-07 3.266069e-06 7.319760e-06 9.652195e-05 4.053692e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e+00 -4.176777e+00 9.999804e-01 9.999969e-01 9.999967e-01 9.999724e-01 1.195230e+00 2 0 1.692291e-06 1.004664e-05 -1.503386e-06 7.466244e-05 -1.155003e-05
4.904329e+00 -3.663007e+00 9.999708e-01 9.999958e-01 1.000036e+00 9.999592e-01 1.195254e+00 2 0 -1.162284e-05 -1.956348e-05 2.109152e-05 9.991084e-05 4.065500e-05
4.500000e+00 -4.095671e+00 9.999752e-01 9.999967e-01 1.000003e+00 9.999649e-01 1.195234e+00 2 0 2.800284e-06 1.526377e-05 -2.880383e-07 7.178442e-05 -1.555181e-05
4.404329e+00 -3.578062e+00 9.999725e-01 1.000000e+00 1.000035e+00 9.999617e-01 1.195256e+00 2 0 -1.052251e-05 -8.542969e-06 1.544916e-05 7.327416e-05 2.399213e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.904329e+00 -3.663007e+00 9.999660e-01 9.999926e-01 1.000042e+00 9.999524e-01 1.195258e+00 2 0 -1.399260e-05 -1.927647e-05 1.449087e-05 5.758014e-05 3.376734e-05
4.823223e+00 -3.150611e+00 9.999447e-01 1.000007e+00 1.000071e+00 9.999233e-01 1.195288e+00 2 0 -4.876661e-06 1.011783e-04 -9.504821e-06 9.481638e-05 -1.106831e-04
4.404329e+00 -3.578062e+00 9.999693e-01 9.999969e-01 1.000040e+00 9.999572e-01 1.195258e+00 2 0 -1.274945e-05 -2.203481e-05 2.818551e-05 1.036275e-04 5.022032e-05
4.323223e+00 -3.062785e+00 9.999328e-01 1.000019e+00 1.000086e+00 9.999074e-01 1.195306e+00 2 0 3.392699e-06 1.498133e-04 -1.964631e-05 9.574393e-05 -1.694596e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.823223e+00 -3.150611e+00 9.999312e-01 1.000025e+00 1.000085e+00 9.999050e-01 1.195310e+00 2 0 -9.532963e-05 -2.482123e-04 6.889047e-05 4.204698e-04 3.171027e-04
4.769030e+00 -2.641984e+00 9.996855e-01 9.999414e-01 1.000391e+00 9.995584e-01 1.195503e+00 2 0 2.332407e-05 8.940352e-05 -4.665234e-04 1.012471e-03 -5.559269e-04
4.323223e+00 -3.062785e+00 9.999275e-01 1.000045e+00 1.000091e+00 9.999014e-01 1.195325e+00 2 0 -7.796071e-05 -2.335613e-04 1.366181e-04 9.204467e-04 3.701794e-04
4.269030e+00 -2.552432e+00 9.994215e-01 9.999465e-01 1.000703e+00 9.991863e-01 1.195757e+00 2 0 -4.711824e-06 2.471074e-05 -3.033263e-04 1.783824e-03 -3.280370e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.769030e+00 -2.641984e+00 9.995791e-01 1.000014e+00 1.000515e+00 9.994079e-01 1.195647e+00 2 0 -1.869910e-04 -8.834544e-04 -5.464970e-04 1.113292e-03 3.369574e-04
4.750000e+00 -2.138893e+00 9.987931e-01 9.995507e-01 1.001474e+00 9.983137e-01 1.196129e+00 2 0 -1.847963e-04 -5.839898e-04 -8.929918e-04 4.158792e-03 -3.090020e-04
4.269030e+00 -2.552432e+00 9.992794e-01 1.000015e+00 1.000862e+00 9.989835e-01 1.195930e+00 2 0 -9.908269e-05 -6.366311e-04 -2.411352e-04 2.494951e-03 3.954959e-04
4.250000e+00 -2.048773e+00 9.981530e-01 9.996433e-01 1.002279e+00 9.974205e-01 1.196818e+00 2 0 -3.738125e-04 -5.535914e-04 -7.695695e-04 4.352196e-03 -2.159781e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.750000e+00 -2.138893e+00 9.982378e-01 9.996734e-01 1.002111e+00 9.975372e-01 1.196716e+00 2 0 -4.230371e-04 -1.264738e-03 -1.789878e-03 -1.865509e-03 -5.251397e-04
4.769030e+00 -1.641984e+00 9.986286e-01 9.989555e-01 1.001738e+00 9.980860e-01 1.195969e+00 2 0 -6.582107e-04 -1.010555e-03 5.419149e-04 5.438883e-03 1.552470e-03
4.250000e+00 -2.048773e+00 9.977259e-01 9.997279e-01 1.002753e+00 9.968248e-01 1.197254e+00 2 0 -3.503073e-04 -1.206913e-03 -1.523771e-03 -2.576919e-03 -3.168573e-04
4.269030e+00 -1.552432e+00 9.985294e-01 9.992745e-01 1.002072e+00 9.979532e-01 1.196379e+00 2 0 -7.404460e-04 2.367164e-04 -7.973770e-05 4.011916e-03 -3.164541e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.769030e+00 -1.641984e+00 9.970295e-01 9.991184e-01 1.003603e+00 9.958496e-01 1.197567e+00 2 0 -9.876033e-04 9.645911e-04 -1.312439e-04 2.497141e-04 -1.095835e-03
