VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 -7.904329e+00 9.998584e-01 9.998001e-01 9.999633e-01 9.997990e-01 1.195123e+00 1 0 -9.831142e-04 -3.366794e-05 -9.934004e-04 -1.214331e-04 -9.597325e-04
-4.730970e+00 -2.364230e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999998e-01 1.195229e+00 1 0 -3.225848e-07 -2.369704e-06 -1.917717e-07 1.603162e-06 2.177932e-06
-4.750000e+00 -1.861107e+00 9.999984e-01 9.999985e-01 1.000001e+00 9.999978e-01 1.195229e+00 1 0 3.084349e-06 -2.797085e-06 -2.398908e-06 2.459481e-06 3.981768e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.250000e+00 -1.951227e+00 9.999998e-01 1.000000e+00 1.000000e+00 9.999997e-01 1.195229e+00 1 0 2.043870e-06 -1.721327e-06 -1.499039e-06 9.619214e-07 2.222876e-07
-4.230970e+00 -1.454898e+00 9.999992e-01 9.999987e-01 1.000001e+00 9.999988e-01 1.195228e+00 1 0 4.680334e-06 -3.928546e-06 -5.380817e-06 7.963124e-07 -1.452272e-06
-4.750000e+00 -1.861107e+00 9.999984e-01 9.999985e-01 1.000001e+00 9.999977e-01 1.195229e+00 1 0 3.159667e-06 -4.806837e-06 -2.580286e-06 3.682451e-06 2.226551e-06
-4.730970e+00 -1.364230e+00 9.999959e-01 9.999962e-01 1.000003e+00 9.999943e-01 1.195229e+00 1 0 4.482233e-06 -4.837310e-06 -4.040123e-06 3.736087e-06 7.971870e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.230970e+00 -1.454898e+00 9.999993e-01 9.999985e-01 1.000000e+00 9.999991e-01 1.195228e+00 1 0 4.422002e-06 -3.602683e-06 -6.271685e-06 1.704490e-06 -2.669002e-06
-4.176777e+00 -9.654014e-01 9.999977e-01 9.999977e-01 1.000001e+00 9.999968e-01 1.195229e+00 1 0 9.431368e-06 -4.882954e-07 -3.615820e-06 3.601096e-06 -3.127524e-06
-4.730970e+00 -1.364230e+00 9.999959e-01 9.999962e-01 1.000003e+00 9.999943e-01 1.195229e+00 1 0 3.510781e-06 -5.874803e-06 -3.954787e-06 2.788853e-06 1.920017e-06
-4.676777e+00 -8.732848e-01 9.999941e-01 9.999934e-01 1.000004e+00 9.999917e-01 1.195228e+00 1 0 7.693393e-06 -6.845890e-06 -5.490564e-06 7.589388e-07 1.355326e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.176777e+00 -9.654014e-01 9.999973e-01 9.999982e-01 1.000002e+00 9.999963e-01 1.195229e+00 1 0 9.553274e-06 -5.389859e-06 -1.496533e-06 1.330555e-06 3.893326e-06
-4.095671e+00 -4.812328e-01 9.999971e-01 9.999956e-01 1.000001e+00 9.999959e-01 1.195227e+00 1 0 8.493408e-06 -7.080665e-06 -7.755579e-06 -1.605178e-06 -6.749145e-07
-4.676777e+00 -8.732848e-01 9.999944e-01 9.999934e-01 1.000003e+00 9.999922e-01 1.195228e+00 1 0 8.354747e-06 -7.998404e-06 -5.226397e-06 3.282337e-06 2.772007e-06
-4.595671e+00 -3.872604e-01 9.999907e-01 9.999903e-01 1.000006e+00 9.999869e-01 1.195228e+00 1 0 1.022981e-05 -7.678387e-06 -8.404827e-06 8.642987e-06 -7.264403e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.095671e+00 -4.812328e-01 9.999973e-01 9.999957e-01 1.000001e+00 9.999962e-01 1.195227e+00 1 0 6.365492e-06 -1.240635e-05 -1.011049e-05 -7.939148e-07 2.295851e-06
-4.000000e+00 -1.339745e-08 9.999986e-01 9.999897e-01 1.000000e+00 9.999980e-01 1.195223e+00 1 0 6.839216e-06 -1.595927e-05 -1.869732e-05 2.446752e-06 -2.738048e-06
-4.595671e+00 -3.872604e-01 9.999900e-01 9.999904e-01 1.000006e+00 9.999861e-01 1.195229e+00 1 0 1.120949e-05 -8.200016e-06 -1.005862e-05 5.279824e-06 -1.858608e-06
-4.500000e+00 9.567084e-02 9.999889e-01 9.999872e-01 1.000007e+00 9.999845e-01 1.195228e+00 1 0 -2.274883e-06 -6.634717e-06 -7.347925e-06 1.621831e-06 -7.132076e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.500000e+00 -8.095671e+00 1.000011e+00 9.999883e-01 1.000005e+00 1.000016e+00 1.195222e+00 1 0 -2.856441e-05 1.188015e-05 5.694999e-06 -3.283596e-06 -6.185154e-06
-3.404329e+00 -7.612740e+00 1.000008e+00 9.999915e-01 1.000004e+00 1.000011e+00 1.195224e+00 1 0 -1.848572e-05 1.064508e-05 4.707511e-06 -3.215007e-06 -5.937569e-06
-4.000000e+00 -8.000000e+00 1.000004e+00 1.000001e+00 1.000001e+00 1.000006e+00 1.195229e+00 1 0 -2.703090e-05 8.157387e-07 4.661300e-06 -3.490648e-06 3.845561e-06
-3.904329e+00 -7.518767e+00 1.000002e+00 9.999997e-01 1.000000e+00 1.000002e+00 1.195228e+00 1 0 -1.594247e-05 -2.072901e-07 5.682015e-06 -3.176539e-06 5.889305e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.404329e+00 -7.612740e+00 1.000008e+00 9.999916e-01 1.000004e+00 1.000011e+00 1.195224e+00 1 0 -1.846065e-05 9.674114e-06 4.641472e-06 -3.049648e-06 -5.032642e-06
-3.323223e+00 -7.126715e+00 1.000005e+00 9.999948e-01 1.000002e+00 1.000007e+00 1.195226e+00 1 0 -1.076942e-05 8.628484e-06 3.183469e-06 -2.855533e-06 -5.445014e-06
-3.904329e+00 -7.518767e+00 1.000002e+00 9.999996e-01 1.000000e+00 1.000002e+00 1.195228e+00 1 0 -1.519787e-05 2.016277e-06 6.056974e-06 -1.828425e-06 4.040697e-06
-3.823223e+00 -7.034599e+00 1.000001e+00 9.999995e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -8.668186e-06 1.313636e-06 4.718626e-06 -1.559209e-06 3.404989e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.323223e+00 -7.126715e+00 1.000005e+00 9.999949e-01 1.000002e+00 1.000006e+00 1.195226e+00 1 0 -1.093263e-05 6.583321e-06 3.152054e-06 -2.478570e-06 -3.431267e-06
-3.269030e+00 -6.635770e+00 1.000002e+00 9.999974e-01 1.000001e+00 1.000003e+00 1.195227e+00 1 0 -5.286347e-06 6.027884e-06 1.552224e-06 -2.440821e-06 -4.475659e-06
-3.823223e+00 -7.034599e+00 1.000001e+00 9.999995e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -8.445682e-06 1.349665e-06 4.892841e-06 -8.745606e-07 3.543175e-06
-3.769030e+00 -6.545103e+00 1.000000e+00 9.999997e-01 9.999999e-01 1.000000e+00 1.195228e+00 1 0 -3.954914e-06 9.719515e-07 3.053147e-06 -5.915555e-07 2.081195e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.269030e+00 -6.635770e+00 1.000002e+00 9.999975e-01 1.000001e+00 1.000003e+00 1.195227e+00 1 0 -5.530450e-06 3.634572e-06 1.531212e-06 -1.717814e-06 -2.103360e-06
-3.250000e+00 -6.138893e+00 1.000001e+00 9.999991e-01 1.000001e+00 1.000001e+00 1.195228e+00 1 0 -1.895229e-06 3.283922e-06 1.629687e-07 -1.692890e-06 -3.120954e-06
-3.769030e+00 -6.545103e+00 1.000000e+00 9.999998e-01 9.999999e-01 1.000000e+00 1.195228e+00 1 0 -3.818289e-06 5.178979e-07 3.129764e-06 -1.183305e-07 2.611866e-06
-3.750000e+00 -6.048773e+00 1.000000e+00 9.999999e-01 9.999999e-01 1.000000e+00 1.195229e+00 1 0 -1.261024e-06 3.806950e-07 1.519513e-06 8.139547e-08 1.138818e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.250000e+00 -6.138893e+00 1.000001e+00 9.999992e-01 1.000001e+00 1.000001e+00 1.195228e+00 1 0 -2.052698e-06 1.427874e-06 1.507996e-07 -8.748043e-07 -1.277074e-06
-3.269030e+00 -5.635770e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.398457e-07 1.202045e-06 -2.914678e-07 -7.510688e-07 -1.493513e-06
-3.750000e+00 -6.048773e+00 1.000000e+00 9.999999e-01 9.999999e-01 1.000000e+00 1.195229e+00 1 0 -1.182472e-06 8.861717e-08 1.483024e-06 1.666887e-07 1.394406e-06
-3.769030e+00 -5.545103e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -2.658671e-07 8.237138e-08 5.226027e-07 1.508405e-07 4.402314e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.269030e+00 -5.635770e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.991993e-07 3.567855e-07 -2.515527e-07 -2.918193e-07 -6.083382e-07
-3.323223e+00 -5.126715e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 2.161900e-08 2.631797e-07 -1.158186e-07 -1.762034e-07 -3.789984e-07
-3.769030e+00 -5.545103e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -2.481522e-07 5.848262e-09 4.640214e-07 7.657481e-08 4.581732e-07
-3.823223e+00 -5.034599e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.212878e-08 1.188546e-08 1.014600e-07 1.124390e-08 8.957459e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.323223e+00 -5.126715e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.084884e-09 5.666442e-08 -7.646602e-08 -5.570721e-08 -1.331304e-07
-3.404329e+00 -4.612740e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -4.410910e-09 3.615310e-08 1.026064e-08 -3.130941e-08 -2.589246e-08
-3.823223e+00 -5.034599e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.108118e-08 2.613919e-09 8.106322e-08 -5.433256e-09 7.844930e-08
-3.904329e+00 -4.518767e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -4.998633e-09 3.476414e-08 7.164747e-09 -2.645363e-08 -2.759940e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.404329e+00 -4.612740e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -2.561447e-08 4.461755e-09 1.605347e-08 -1.324602e-08 1.159172e-08
-3.500000e+00 -4.095671e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.251440e-08 3.369159e-09 -2.436060e-09 -8.033642e-09 -5.805219e-09
-3.904329e+00 -4.518767e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -8.431708e-09 6.309209e-09 1.243507e-08 -9.520451e-10 6.125861e-09
-4.000000e+00 -4.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.336303e-09 -5.028405e-08 -3.764243e-09 1.432362e-08 4.651981e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.500000e+00 -4.095671e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.935606e-08 2.405417e-09 9.159849e-09 1.327105e-08 6.754432e-09
-3.595671e+00 -3.578062e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.879550e-08 9.730398e-09 3.354940e-08 1.095731e-08 2.381901e-08
-4.000000e+00 -4.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 5.886940e-09 -1.083633e-08 -1.815880e-08 -9.436455e-09 -7.322469e-09
-4.095671e+00 -3.481233e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 8.574059e-09 7.679534e-08 7.413892e-09 -1.159413e-08 -6.938145e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.595671e+00 -3.578062e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -6.112467e-08 9.234481e-09 -4.223264e-09 -4.317291e-08 -1.345774e-08
-3.676777e+00 -3.062785e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.280830e-08 -9.915624e-08 -1.194355e-07 -6.657544e-08 -2.027922e-08
-4.095671e+00 -3.481233e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 3.734836e-09 2.346163e-08 3.656052e-08 2.700193e-08 1.309888e-08
-4.176777e+00 -2.965401e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -3.418409e-08 -6.124655e-08 -2.211066e-09 -2.563542e-08 5.903548e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.676777e+00 -3.062785e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 1.525497e-08 -4.755947e-08 -5.452621e-08 4.626792e-08 -6.966735e-09
-3.730970e+00 -2.552432e+00 9.999999e-01 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 1 0 2.754859e-07 5.156402e-07 3.745247e-07 2.347925e-07 -1.411155e-07
-4.176777e+00 -2.965401e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -1.154847e-07 -1.427145e-07 -2.469922e-08 -1.872062e-08 1.180153e-07
-4.230970e+00 -2.454898e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 2.692877e-07 -3.221116e-08 -1.197459e-07 5.480612e-09 -8.753478e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.730970e+00 -2.552432e+00 9.999999e-01 1.000000e+00 1.000000e+00 9.999998e-01 1.195229e+00 1 0 2.113586e-07 2.360372e-08 4.037459e-07 -1.144758e-07 3.801422e-07
-3.750000e+00 -2.048773e+00 1.000000e+00 9.999998e-01 9.999998e-01 1.000000e+00 1.195228e+00 1 0 -6.118208e-07 -1.706005e-06 -1.458755e-06 -1.045023e-06 2.472496e-07
-4.230970e+00 -2.454898e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 4.004540e-07 -4.043411e-07 3.652354e-09 3.791872e-07 4.079935e-07
-4.250000e+00 -1.951227e+00 9.999998e-01 9.999999e-01 1.000000e+00 9.999997e-01 1.195229e+00 1 0 6.615632e-08 3.600611e-07 -3.631199e-07 3.647354e-07 -7.231809e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.750000e+00 -2.048773e+00 1.000000e+00 9.999996e-01 9.999997e-01 1.000001e+00 1.195228e+00 1 0 -9.933531e-07 -6.037518e-07 -1.976894e-06 -2.572792e-07 -1.373142e-06
-3.730970e+00 -1.552432e+00 9.999998e-01 1.000000e+00 1.000000e+00 9.999997e-01 1.195229e+00 1 0 3.589737e-06 3.645240e-06 1.153809e-06 2.511967e-06 -2.491431e-06
-4.250000e+00 -1.951227e+00 9.999998e-01 1.000000e+00 1.000000e+00 9.999997e-01 1.195229e+00 1 0 -1.114197e-06 -1.424568e-06 -2.339889e-07 7.704057e-07 1.190579e-06
-4.230970e+00 -1.454898e+00 9.999993e-01 9.999988e-01 1.000000e+00 9.999991e-01 1.195228e+00 1 0 2.494222e-06 -3.357731e-06 -1.741671e-06 -4.897923e-07 1.616060e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.730970e+00 -1.552432e+00 9.999993e-01 1.000001e+00 1.000000e+00 9.999990e-01 1.195230e+00 1 0 4.171729e-06 -1.653902e-06 3.113483e-06 -7.007406e-09 4.767385e-06
-3.676777e+00 -1.062785e+00 1.000001e+00 9.999988e-01 9.999994e-01 1.000001e+00 1.195227e+00 1 0 -1.788237e-06 -5.827101e-06 -3.887310e-06 -4.911494e-06 1.939791e-06
-4.230970e+00 -1.454898e+00 9.999996e-01 9.999987e-01 1.000000e+00 9.999994e-01 1.195228e+00 1 0 3.796304e-06 -3.364123e-06 -1.418214e-06 7.660965e-07 1.945908e-06
-4.176777e+00 -9.654014e-01 9.999977e-01 9.999980e-01 1.000001e+00 9.999968e-01 1.195229e+00 1 0 3.683583e-06 5.676807e-07 -3.587023e-06 5.661534e-06 -4.154703e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.676777e+00 -1.062785e+00 1.000001e+00 9.999986e-01 9.999988e-01 1.000001e+00 1.195227e+00 1 0 -4.715133e-06 -6.652156e-06 -7.635363e-06 -4.458149e-06 -9.832067e-07
-3.595671e+00 -5.780622e-01 1.000004e+00 9.999950e-01 9.999974e-01 1.000005e+00 1.195223e+00 1 0 5.812405e-07 -8.605414e-06 -1.352343e-05 1.787564e-06 -4.918018e-06
-4.176777e+00 -9.654014e-01 9.999971e-01 9.999985e-01 1.000002e+00 9.999959e-01 1.195230e+00 1 0 2.045132e-06 -4.418958e-06 -4.686705e-06 3.255471e-06 -2.677467e-07
-4.095671e+00 -4.812328e-01 9.999976e-01 9.999955e-01 1.000002e+00 9.999967e-01 1.195227e+00 1 0 -4.160541e-06 -6.976197e-06 -5.239448e-06 -3.059421e-06 1.736749e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.595671e+00 -5.780622e-01 1.000004e+00 9.999946e-01 9.999977e-01 1.000005e+00 1.195223e+00 1 0 2.667801e-06 -5.405085e-06 -1.258018e-05 1.239652e-06 -7.175096e-06
-3.500000e+00 -9.567087e-02 1.000002e+00 9.999958e-01 9.999976e-01 1.000003e+00 1.195224e+00 1 0 1.263961e-05 1.170767e-05 8.508890e-06 1.887804e-06 -3.198784e-06
-4.095671e+00 -4.812328e-01 9.999983e-01 9.999954e-01 1.000001e+00 9.999976e-01 1.195227e+00 1 0 -6.956323e-06 -9.042383e-06 -4.066664e-06 -4.284061e-06 4.975719e-06
-4.000000e+00 -1.339745e-08 9.999993e-01 9.999903e-01 9.999991e-01 9.999991e-01 1.195222e+00 1 0 1.045610e-05 -1.339322e-05 -1.231521e-05 -2.447119e-06 1.078003e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.000000e+00 -8.176777e+00 1.000037e+00 9.999586e-01 1.000019e+00 1.000052e+00 1.195206e+00 1 0 -5.545925e-05 3.650002e-05 2.260769e-05 -1.059551e-05 -1.389233e-05
-2.904329e+00 -7.689548e+00 1.000027e+00 9.999712e-01 1.000016e+00 1.000037e+00 1.195214e+00 1 0 -3.521777e-05 3.374468e-05 2.064834e-05 -1.135548e-05 -1.309633e-05
-3.500000e+00 -8.095671e+00 1.000013e+00 9.999866e-01 1.000004e+00 1.000018e+00 1.195220e+00 1 0 -5.563619e-05 1.799958e-05 2.955293e-05 -8.254661e-06 1.155335e-05
-3.404329e+00 -7.612740e+00 1.000009e+00 9.999902e-01 1.000003e+00 1.000012e+00 1.195223e+00 1 0 -3.842173e-05 1.543077e-05 2.394597e-05 -7.452087e-06 8.515199e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.904329e+00 -7.689548e+00 1.000027e+00 9.999715e-01 1.000016e+00 1.000037e+00 1.195215e+00 1 0 -3.564664e-05 2.764630e-05 2.060917e-05 -1.233408e-05 -7.037130e-06
-2.823223e+00 -7.199541e+00 1.000017e+00 9.999819e-01 1.000011e+00 1.000024e+00 1.195220e+00 1 0 -2.198365e-05 2.552432e-05 1.509085e-05 -1.210113e-05 -1.043347e-05
-3.404329e+00 -7.612740e+00 1.000009e+00 9.999903e-01 1.000003e+00 1.000012e+00 1.195223e+00 1 0 -3.830225e-05 1.387357e-05 2.395384e-05 -6.314426e-06 1.008026e-05
-3.323223e+00 -7.126715e+00 1.000005e+00 9.999939e-01 1.000002e+00 1.000007e+00 1.195225e+00 1 0 -2.412226e-05 1.179231e-05 1.699337e-05 -5.191689e-06 5.201063e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.823223e+00 -7.199541e+00 1.000017e+00 9.999822e-01 1.000011e+00 1.000024e+00 1.195220e+00 1 0 -2.258671e-05 1.873577e-05 1.518274e-05 -1.033964e-05 -3.553028e-06
-2.769030e+00 -6.705768e+00 1.000010e+00 9.999898e-01 1.000007e+00 1.000014e+00 1.195224e+00 1 0 -1.315452e-05 1.742176e-05 9.397814e-06 -9.748977e-06 -8.023949e-06
-3.323223e+00 -7.126715e+00 1.000005e+00 9.999940e-01 1.000002e+00 1.000007e+00 1.195225e+00 1 0 -2.418645e-05 8.781473e-06 1.683669e-05 -3.926442e-06 8.055214e-06
-3.269030e+00 -6.635770e+00 1.000003e+00 9.999969e-01 1.000001e+00 1.000004e+00 1.195227e+00 1 0 -1.382322e-05 7.712017e-06 1.066359e-05 -3.328892e-06 2.951568e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.769030e+00 -6.705768e+00 1.000010e+00 9.999901e-01 1.000007e+00 1.000014e+00 1.195224e+00 1 0 -1.375469e-05 1.147023e-05 9.542305e-06 -7.120288e-06 -1.927922e-06
-2.750000e+00 -6.207867e+00 1.000005e+00 9.999953e-01 1.000004e+00 1.000007e+00 1.195227e+00 1 0 -6.920453e-06 1.098579e-05 4.642584e-06 -6.882229e-06 -6.343209e-06
-3.269030e+00 -6.635770e+00 1.000003e+00 9.999970e-01 1.000001e+00 1.000004e+00 1.195227e+00 1 0 -1.399653e-05 4.495988e-06 1.059024e-05 -1.963886e-06 6.094248e-06
-3.250000e+00 -6.138893e+00 1.000001e+00 9.999989e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -6.682289e-06 4.063534e-06 5.898738e-06 -1.704568e-06 1.835203e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.750000e+00 -6.207867e+00 1.000005e+00 9.999955e-01 1.000003e+00 1.000006e+00 1.195227e+00 1 0 -7.412048e-06 6.053398e-06 4.714353e-06 -4.252305e-06 -1.339045e-06
-2.769030e+00 -5.705768e+00 1.000002e+00 9.999984e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -2.599099e-06 5.806178e-06 1.276998e-06 -4.166238e-06 -4.529180e-06
-3.250000e+00 -6.138893e+00 1.000001e+00 9.999990e-01 1.000000e+00 1.000001e+00 1.195228e+00 1 0 -6.733297e-06 1.592370e-06 5.875609e-06 -4.931563e-07 4.283240e-06
-3.269030e+00 -5.635770e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000000e+00 1.195228e+00 1 0 -2.352072e-06 1.453044e-06 2.639455e-06 -3.578956e-07 1.186411e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.769030e+00 -5.705768e+00 1.000002e+00 9.999985e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -2.853731e-06 2.393486e-06 1.305447e-06 -2.023869e-06 -1.088038e-06
-2.823223e+00 -5.199541e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000001e+00 1.195229e+00 1 0 -4.229301e-07 2.159194e-06 -9.599159e-08 -1.775809e-06 -2.255185e-06
-3.269030e+00 -5.635770e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195228e+00 1 0 -2.315245e-06 2.660091e-07 2.552310e-06 1.682459e-07 2.286301e-06
-3.323223e+00 -5.126715e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.440590e-07 2.648772e-07 8.215228e-07 1.027766e-07 5.566456e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.823223e+00 -5.199541e+00 1.000000e+00 9.999997e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -5.203687e-07 6.222527e-07 -3.517428e-08 -6.520313e-07 -6.574270e-07
